Image Path,Foot Distance,Left Hip to Feet Distance,Right Hip to Feet Distance,Left Knee Angle,Right Knee Angle,Waist Angle
C:/Users/User/JupyterTemp/image/footerr272.jpg,0.38173693168468825,0.7272274187655248,1.136559952228055,-157.26711384658054,-165.32530231905218,169.57108233775944
C:/Users/User/JupyterTemp/image/footerr283.jpg,0.05296697922544791,0.28876952848467674,0.32080667319083295,-105.33143436089124,-121.8558582282865,153.5934627388587
C:/Users/User/JupyterTemp/image/footerr298.jpg,0.048543155439000625,0.2515387430909103,0.27611711070128053,-145.64724442066583,-160.21835862103367,165.3725419367653
C:/Users/User/JupyterTemp/image/footerr299.jpg,0.13848665336010776,0.2592550830784866,0.2767782741230714,-168.00690319793395,177.28752800860903,168.26112559624892
C:/Users/User/JupyterTemp/image/footerr303.jpg,0.08195223999963198,0.30414922644075915,0.30502361212616735,179.29654289554315,159.50569835055867,164.58075032593302
C:/Users/User/JupyterTemp/image/footerr304.jpg,0.208538590553914,0.33438977744084064,0.24098070388409687,170.89703797544593,179.46122946091864,164.52583477975855
C:/Users/User/JupyterTemp/image/footerr305.jpg,0.14517756943065663,0.2509162151824219,0.2344459658545696,-146.34096630784035,-113.09604013614442,168.78783978972714
C:/Users/User/JupyterTemp/image/footerr306.jpg,0.4603514667828674,0.35198854051427414,0.15098387085795587,-175.40568997640844,-119.14732411981765,175.5255958902016
C:/Users/User/JupyterTemp/image/footerr307.jpg,0.33713327424565626,0.38983126233047016,0.3118307354734927,166.16752491010945,-152.3205390854855,169.44779683206605
C:/Users/User/JupyterTemp/image/footerr308.jpg,0.08835828585724424,0.2619742499096782,0.2332032529967578,-168.18395663832985,-146.5852287883934,-6.855319775550512
C:/Users/User/JupyterTemp/image/footerr309.jpg,0.21679314578446912,0.21605684095880173,0.16846892418447082,-158.61472855012042,-113.06395165601857,-7.6748264204478716
C:/Users/User/JupyterTemp/image/footerr310.jpg,0.1505522443336122,0.22609873190257937,0.20788490174794205,-158.87235527689825,-132.6656919831047,-0.01379423003479019
C:/Users/User/JupyterTemp/image/footerr311.jpg,0.1842930349908582,0.28545535974778086,0.2943066607939945,169.91448052419295,-166.5151992643843,-3.428494952167199
C:/Users/User/JupyterTemp/image/footerr312.jpg,0.283747227334351,0.2925541475773358,0.24470569117058097,167.86290451701475,-165.38679287289878,-3.026887706781139
C:/Users/User/JupyterTemp/image/footerr313.jpg,0.39455184712332403,0.2990038282200113,0.15590695283463682,166.3849363987075,-151.97726321206326,-7.908137225706071
C:/Users/User/JupyterTemp/image/footerr314.jpg,0.46449964572242336,0.376190896931032,0.1406202819325164,170.72226793530513,-139.6912221954776,-5.584825159363604
C:/Users/User/JupyterTemp/image/footerr315.jpg,0.4319652327752605,0.37634497709460646,0.14077559988187244,173.7641413550688,-136.46226587583524,-0.25755211776342435
C:/Users/User/JupyterTemp/image/footerr316.jpg,0.40442672372239774,0.37496217319576897,0.15548322704567205,174.65389103162744,-140.0884615462685,-0.9817318768669168
C:/Users/User/JupyterTemp/image/footerr317.jpg,0.47483239045129483,0.39605098558433804,0.24064653000170802,169.19809030844766,-155.1979663635351,-3.5980415552562306
C:/Users/User/JupyterTemp/image/footerr318.jpg,0.45673059741459443,0.38288721413567534,0.10096009259434705,166.01465900122415,-121.07348024633966,-3.3005529314460773
C:/Users/User/JupyterTemp/image/footerr319.jpg,0.4542260755805323,0.36236424841233505,0.0873681857541121,173.48366000659627,-120.56591202052913,-2.600296192750619
C:/Users/User/JupyterTemp/image/footerr320.jpg,0.5131308794558246,0.3912118838304658,0.19103441241486235,165.0554865931971,-97.20606477135293,-4.771055518611618
C:/Users/User/JupyterTemp/image/footerr321.jpg,0.4306218114781817,0.322773599123547,0.12540699100862682,167.88616954691295,-112.70412197357798,-5.395125733084001
C:/Users/User/JupyterTemp/image/footerr322.jpg,0.38740365147895495,0.3372215100355317,0.22706907896260992,166.26876092198086,-149.0388019253742,-6.653326722807435
C:/Users/User/JupyterTemp/image/footerr323.jpg,0.4976432350412414,0.36535564246746727,0.139417411119745,164.55413621827404,-119.67492027825762,-5.515160793290576
C:/Users/User/JupyterTemp/image/footerr324.jpg,0.4394909592776475,0.35380433743823375,0.15429447733574117,162.5130493967733,-134.9725033581556,-4.358389407942582
C:/Users/User/JupyterTemp/image/footerr325.jpg,0.28686663334426443,0.2768343360505885,0.23002868704463694,163.74820316212003,-156.96572669355163,-4.508864256903024
C:/Users/User/JupyterTemp/image/footerr326.jpg,0.31870537538582877,0.26399894197298845,0.19809229329295944,165.08055964320604,-159.04375976128347,-1.7888550597309205
C:/Users/User/JupyterTemp/image/footerr327.jpg,0.42794813855076674,0.409170229539542,0.22215148673166388,-175.3988271067694,-159.69596530297017,-1.5290312612740422
C:/Users/User/JupyterTemp/image/footerr328.jpg,0.4557702775913569,0.41374308631040374,0.27975420838347703,-177.5788582993925,-170.68774505998147,-0.8978429297337414
C:/Users/User/JupyterTemp/image/footerr329.jpg,0.5095800230503795,0.4307361595926665,0.28503709676654027,-178.2375911695846,-168.56895240820472,-1.8452218449590418
C:/Users/User/JupyterTemp/image/footerr330.jpg,0.40117271851168845,0.411170846336966,0.28306102665112126,172.79909754668412,-156.4933551043304,-2.857566750782908
C:/Users/User/JupyterTemp/image/footerr331.jpg,0.41869557264795554,0.37966513181189976,0.233201745980293,174.35333901214406,-155.85539501631632,-4.4689280028752165
C:/Users/User/JupyterTemp/image/footerr332.jpg,0.46559599809794255,0.3778059143496786,0.23808359978661808,172.26193299581627,-143.04653709665502,-5.784288376958656
C:/Users/User/JupyterTemp/image/footerr333.jpg,0.4738996571885416,0.36097885839301486,0.13254678817460588,171.97995032748358,-141.17045886761383,-5.301731474940894
C:/Users/User/JupyterTemp/image/footerr334.jpg,0.3863781382227288,0.3605025131214449,0.2518404724187885,174.26062624026162,-155.43413810031552,-2.7089766242532676
C:/Users/User/JupyterTemp/image/footerr335.jpg,0.3244899252609447,0.2476706800122054,0.17640134402546878,171.25066899974374,-161.12529391564038,-2.294576425165488
C:/Users/User/JupyterTemp/image/footerr336.jpg,0.4782203731648474,0.3259527514233569,0.20748611222668745,171.96003695994656,-139.72582063331518,177.49238742902463
C:/Users/User/JupyterTemp/image/footerr337.jpg,0.5004415424357348,0.38056663360556126,0.17058226102765867,-176.38560736076522,-123.34455123210721,174.20389257436878
C:/Users/User/JupyterTemp/image/footerr338.jpg,0.39763934558499153,0.31057467793223303,0.21994483299762954,-176.81561097621463,-139.6167228037917,-4.863533192127676
C:/Users/User/JupyterTemp/image/footerr339.jpg,0.4166185922366632,0.32216853188728584,0.35693960101110095,173.89950187938476,-134.11992413805808,-3.694819619911641
C:/Users/User/JupyterTemp/image/footerr340.jpg,0.5605111240133479,0.30456374284630144,0.28486351465271936,163.44506398557957,-171.97183321636982,173.99667571599147
C:/Users/User/JupyterTemp/image/footerr341.jpg,0.617033376553474,0.2977469292340374,0.370982555691108,164.52129162540763,-162.24014209633233,172.2703516054503
C:/Users/User/JupyterTemp/image/footerr342.jpg,0.5274684064520485,0.3518264749536634,0.37629941614362594,158.67631264743656,-167.10562320433175,172.49213246005598
C:/Users/User/JupyterTemp/image/footerr343.jpg,0.29639946411723905,0.33541978913661363,0.2636883891514212,176.7298247093501,-176.7980561949958,173.12187834428207
C:/Users/User/JupyterTemp/image/footerr344.jpg,0.6882457816885446,0.3348168317841872,0.5636231109553028,161.80439455521335,-173.67912029779083,173.82994382899093
C:/Users/User/JupyterTemp/image/footerr345.jpg,0.482880899391225,0.3455304102660194,0.3111116551783548,155.45630806571614,-166.58790172681435,172.80972538561963
C:/Users/User/JupyterTemp/image/footerr346.jpg,0.2683178738329813,0.40806642857742803,0.317065301098873,167.00398839533625,-164.59494962007386,169.68591591850264
C:/Users/User/JupyterTemp/image/footerr347.jpg,0.11827484461500892,0.34994561020696907,0.3229343606369535,172.79633728933152,175.7096867458817,171.11416264687722
C:/Users/User/JupyterTemp/image/footerr348.jpg,0.046838720718232654,0.32715168754728235,0.341172518655025,170.2078978685752,172.5551797367806,-5.80006685433554
C:/Users/User/JupyterTemp/image/footerr349.jpg,0.48459121867275406,0.34298866741765105,0.28563409233580866,175.51278691532937,-151.08899779874002,-4.665979636349263
C:/Users/User/JupyterTemp/image/footerr350.jpg,0.2884953277530083,0.356591676723117,0.37344234015307515,177.34594695178714,-162.50786393059454,-9.39489034591368
C:/Users/User/JupyterTemp/image/footerr351.jpg,0.0686593920861788,0.28853810217213116,0.28363832201471023,-173.03410597875686,-173.39933305236877,170.56282701390646
C:/Users/User/JupyterTemp/image/footerr352.jpg,0.20860570970375314,0.36480592080442326,0.2728325068703839,177.33299394409437,-176.52502818523158,170.4300562741609
C:/Users/User/JupyterTemp/image/footerr353.jpg,0.2777017316086126,0.44526515618350787,0.31137376189571625,166.50780219502215,-176.69797743087852,-9.061449402387808
C:/Users/User/JupyterTemp/image/footerr354.jpg,0.30402818278215404,0.4219591390851761,0.29010714187550657,164.7164402027189,-178.8266148609937,-8.338952507512317
C:/Users/User/JupyterTemp/image/footerr355.jpg,0.3004057220115984,0.42401261507781923,0.29393201803206676,168.03179354964396,-179.00902358358303,171.50742895823748
C:/Users/User/JupyterTemp/image/footerr356.jpg,0.23618236912692392,0.4373042801046523,0.333609573090822,172.61407261113914,-175.6975114237999,-8.437445001941384
C:/Users/User/JupyterTemp/image/footerr357.jpg,0.14215985496661684,0.3882624629980458,0.34944652854942054,168.40282684970083,168.6001503690193,-8.361084915966572
C:/Users/User/JupyterTemp/image/footerr358.jpg,0.2676321855167604,0.4039209318578495,0.28587858872819066,163.67997032675663,168.5409539900385,-2.1692441644079565
C:/Users/User/JupyterTemp/image/footerr359.jpg,0.19008331001789414,0.36564385210093214,0.35609391972341603,168.66003122588455,133.0238812407088,174.84309100543786
C:/Users/User/JupyterTemp/image/footerr360.jpg,0.08261330509766007,0.3047789744379625,0.31989259311132556,150.88771222159977,140.99516043514623,-9.147740666107993
C:/Users/User/JupyterTemp/image/footerr361.jpg,0.21052678669400793,0.3223761243691751,0.28459063138384016,156.42177256920223,167.23886164285426,-8.822431216625603
C:/Users/User/JupyterTemp/image/footerr362.jpg,0.13769563886746525,0.3684960581501122,0.3563710233931394,160.85995298124303,165.70474517663504,-8.788586983797188
C:/Users/User/JupyterTemp/image/footerr363.jpg,0.20428855472748766,0.2770612176208206,0.2557826577359087,167.46069476667785,-176.64115577253085,-6.595319471619334
C:/Users/User/JupyterTemp/image/footerr364.jpg,0.27756890294651765,0.2949002444198493,0.16736685486674865,159.33139500079537,-174.9317666909788,-9.114959046004387
C:/Users/User/JupyterTemp/image/footerr365.jpg,0.2917576929653046,0.3371651770827677,0.19983520732087898,155.64001073334498,174.88552802424508,-10.311618350882483
C:/Users/User/JupyterTemp/image/footerr366.jpg,0.3694988583379834,0.38282827948646647,0.25570126339845206,159.5478957538702,-170.24246903042166,162.7014719469878
C:/Users/User/JupyterTemp/image/footerr367.jpg,0.17496183084379296,0.31862020021341825,0.32263416281062846,160.84190919024823,158.37374079805733,159.35157970504068
C:/Users/User/JupyterTemp/image/footerr368.jpg,0.2638618145708302,0.41575318291446733,0.4227773124939556,165.21088275686103,176.50724441823445,163.4040952333661
C:/Users/User/JupyterTemp/image/footerr369.jpg,0.35932932228613457,0.4132075378934034,0.345803110559591,170.33237311922306,-165.10816496451835,167.4058164538962
C:/Users/User/JupyterTemp/image/footerr370.jpg,0.1711470495294096,0.4043159157444056,0.4092819058460171,165.04492431143404,153.02063716779995,163.26165870350857
C:/Users/User/JupyterTemp/image/footerr371.jpg,0.3059901935020471,0.4274900877416426,0.42389157491986657,164.47667448326334,172.24471866695856,162.0045874150797
C:/Users/User/JupyterTemp/image/footerr372.jpg,0.3386346064413428,0.41776357791125507,0.40355557029242073,167.13924058486478,175.93647281540945,166.65957294898368
C:/Users/User/JupyterTemp/image/footerr373.jpg,0.18833707787025342,0.45377855704407544,0.3860054545964283,174.97962377307843,173.33282462668816,164.81259451690988
C:/Users/User/JupyterTemp/image/footerr374.jpg,0.18574939309927638,0.3793790899727963,0.30722874922538246,176.09450972292987,-174.80715957213962,166.62240465161267
C:/Users/User/JupyterTemp/image/footerr375.jpg,0.20290046305562337,0.49067279162806454,0.3305680694505868,159.86328649948683,168.5336373509975,157.9370974387171
C:/Users/User/JupyterTemp/image/footerr376.jpg,0.3474129619870884,0.38270872487482965,0.45316087194921223,151.38732207680138,169.44302969970036,154.34179323229256
C:/Users/User/JupyterTemp/image/footerr377.jpg,0.3960274728865913,0.45424164110408166,0.4634535604416517,143.6519106600466,176.2004266309912,153.2241558310912
C:/Users/User/JupyterTemp/image/footerr378.jpg,0.3572404171662363,0.5301884602069633,0.5814489240884183,141.87005463693222,176.79641492227867,156.98522544852273
C:/Users/User/JupyterTemp/image/footerr379.jpg,0.4724300489868733,0.4073891117394837,0.22388025687268842,141.70815290440387,-151.25938863516714,153.17099277299252
C:/Users/User/JupyterTemp/image/footerr380.jpg,0.4213918487933187,0.4163834926072222,0.21390689537382154,145.84979578829248,-143.5477223624043,151.94568451768535
C:/Users/User/JupyterTemp/image/footerr381.jpg,0.4694699308898066,0.47679962086765654,0.3158505664463745,149.7238652729276,-129.6080970896603,151.1852331066827
C:/Users/User/JupyterTemp/image/footerr382.jpg,0.4291862746921506,0.6000099070264587,0.5735471791546012,145.7272851751575,-131.27121008118078,148.68042424635144
C:/Users/User/JupyterTemp/image/footerr383.jpg,0.49145322927981283,0.5115365034590612,0.4189015875271575,148.42257755161967,-130.71034002145635,149.23207975698702
C:/Users/User/JupyterTemp/image/footerr384.jpg,0.4920330208712015,0.5137536084085147,0.5622072566403825,149.77798318188613,-141.10393004266402,146.93400846970968
C:/Users/User/JupyterTemp/image/footerr385.jpg,0.5189378469011253,0.4717743746637334,0.45500237371984736,151.34125992735989,-134.06229074039325,146.641881205478
C:/Users/User/JupyterTemp/image/footerr386.jpg,0.4803123458993657,0.46456202287446713,0.35934527070991457,149.62253164529628,-140.2794060795215,147.6848609525617
C:/Users/User/JupyterTemp/image/footerr387.jpg,0.4713276906238638,0.4453837452974189,0.4318518273839665,149.44192307098433,-150.1723546040864,146.69807739545988
C:/Users/User/JupyterTemp/image/footerr388.jpg,0.4870328562896411,0.4636588642351067,0.39706645901866844,151.67666254090807,-146.62640696613516,146.71541704547204
C:/Users/User/JupyterTemp/image/footerr389.jpg,0.48191172648495384,0.4563690202868061,0.3545589617638661,152.05846715214722,-147.90827005104413,146.88213229050177
C:/Users/User/JupyterTemp/image/footerr390.jpg,0.5354176921909947,0.44400627409672383,0.3833451035472245,151.35654994271184,-146.66435445221657,147.22092734382002
C:/Users/User/JupyterTemp/image/footerr391.jpg,0.3103936219876542,0.40758601600422767,0.38406995154861656,150.6843254894215,175.7455973906549,147.0036455160119
C:/Users/User/JupyterTemp/image/footerr392.jpg,0.4666724037484424,0.4709040838909012,0.4039148294646299,151.80643182833353,-157.63348561183201,144.85184923725123
C:/Users/User/JupyterTemp/image/footerr393.jpg,0.4398863884426019,0.4550691899880517,0.40896807679367014,152.1472563328442,-159.2269544201979,144.29692286819494
C:/Users/User/JupyterTemp/image/footerr394.jpg,0.4001755469638946,0.43050111615091896,0.4108894077821471,151.19302736691682,-174.3828680259684,144.26497386944942
C:/Users/User/JupyterTemp/image/footerr395.jpg,0.37407277505456565,0.40471309391534044,0.37640236558377627,148.7899778677394,177.78921656667896,143.78368927553424
C:/Users/User/JupyterTemp/image/footerr396.jpg,0.4034534921114065,0.3712545688524254,0.397425406647213,153.2953583978638,-169.05237391029755,139.65333820656093
C:/Users/User/JupyterTemp/image/footerr397.jpg,0.3934604561762369,0.37912658135140476,0.4304324548568545,161.52506731557907,-173.03897193056667,137.86108438911532
C:/Users/User/JupyterTemp/image/footerr398.jpg,0.46097271263922324,0.39590747204356874,0.43630088882942303,160.37879658650232,-161.38115234477385,136.1688045604874
C:/Users/User/JupyterTemp/image/footerr399.jpg,0.42808641395625413,0.4107596289807196,0.42131324681672794,159.17771308291083,-160.87562746530938,138.02462503878945
C:/Users/User/JupyterTemp/image/footerr400.jpg,0.4935799470220542,0.41717594204636654,0.378611116832335,159.56777592914372,-128.79645899446265,139.10619426549408
C:/Users/User/JupyterTemp/image/footerr401.jpg,0.49359263944152987,0.38188788629040626,0.28379601098894885,160.49764412372792,-126.04464572652422,138.39682187524858
C:/Users/User/JupyterTemp/image/footerr402.jpg,0.4207050941730044,0.38991346262818294,0.39038906629992937,162.35249146386758,-153.6245629255408,138.60444867466697
C:/Users/User/JupyterTemp/image/footerr403.jpg,0.40109432895787783,0.4439963173567938,0.4017761456466467,166.1672105146455,-155.9473990034686,137.01063600841348
C:/Users/User/JupyterTemp/image/footerr404.jpg,0.3006892473580839,0.40707707229176987,0.4007616272255294,158.00528165863784,170.34485130832368,135.40196671905068
C:/Users/User/JupyterTemp/image/footerr405.jpg,0.37362105998867706,0.3898918843876744,0.3783602716495676,161.17367977749007,-179.8267885829662,135.9370325018683
C:/Users/User/JupyterTemp/image/footerr406.jpg,0.4191388295540404,0.3822559008972811,0.3662606081151106,162.41590972309052,-172.63869899023663,136.52263725717455
