back_angle_R,back_angle_L,knee_angle_R,knee_angle_L,ankle_knee_knee_R,ankle_knee_knee_L,hip_hip_knee_R,hip_hip_knee_L,is_stand,is_back_front,is_knee_narrow,is_knee_wide
80.44385437,82.97575873,60.90712484,56.55891428,84.33328849,79.67247182,108.285406,104.6915772,1,0,0,0
82.25609583,83.65038168,60.467118,56.32728395,85.42049681,76.40731455,108.6849477,104.7686723,1,0,0,0
81.42859084,82.859822,60.8373378,55.11593005,86.40755868,75.30159941,108.3372642,104.9181933,1,0,0,0
75.38518558,77.18323921,59.54290931,54.33452051,85.25392915,75.32348763,108.5176715,106.3537099,1,0,0,0
73.57238231,74.96012392,59.37931817,55.00783547,83.95617675,74.53320285,109.7737195,106.2614237,1,0,0,0
68.44497929,68.43180043,54.3038806,48.38851861,84.53816017,73.53620128,110.3098887,104.8662831,0,0,0,0
65.56861573,67.63793737,55.00211273,51.16584705,81.52811071,74.06910833,112.061649,105.2762307,0,0,0,0
58.92222253,63.06721939,51.21453991,47.11156414,80.80299074,73.2772911,113.4578034,105.0380441,0,0,0,0
54.69129887,57.72053057,47.86594555,45.29968454,81.19341936,72.75581945,113.8406013,103.8546504,0,0,0,0
51.82532633,53.08255213,42.95875973,41.87317922,79.84228676,73.65243034,113.3863666,103.9966764,0,0,0,0
49.64928674,49.46968982,38.44844278,37.77679153,80.16554227,74.51766733,113.0526567,104.2252598,0,0,0,0
48.44019691,47.30818556,37.9217543,36.74680385,78.97278256,74.92664085,113.7238996,105.4816467,0,0,0,0
45.68924095,45.26461095,39.21239667,37.36213502,78.4691591,73.8659401,114.7719119,105.8007057,0,0,0,0
47.67332748,48.92393499,38.48527067,36.6130833,76.57462738,73.36711704,115.3121188,107.1961643,0,0,0,0
49.32312143,50.20077952,43.7057343,40.76161286,74.95698656,71.46214798,117.2263914,109.811135,0,0,0,0
49.1484953,51.66283131,43.34955672,39.98801222,74.0873761,71.918855,115.5117696,111.6767786,0,0,0,0
46.56356053,48.40548825,43.46522013,40.96652331,72.79326859,72.23273317,115.3384145,112.752718,0,0,0,0
44.59855161,46.20700024,43.45117938,40.92565099,72.56142797,72.51612096,115.130987,112.566589,0,0,0,0
45.40278777,46.6818648,42.59600492,37.45804296,75.26749198,71.03532758,114.9357027,110.6136165,0,0,0,0
45.45581552,47.02344324,40.72729268,36.78159748,76.69928679,70.52099974,114.2492246,108.7591986,0,0,0,0
46.03769852,45.61615315,40.84060787,36.45251844,77.65256074,69.95945826,114.8000302,107.9960675,0,0,0,0
51.01944414,49.29027789,43.02387819,37.9063626,79.33701265,67.34005724,115.1860804,106.9163852,0,0,0,0
60.9355538,60.14898894,45.6024743,40.76096877,78.53537883,66.77369136,117.0813425,106.3775626,0,0,0,0
73.7064207,74.23526342,52.11339733,44.99412656,77.59787341,65.44281295,121.3627207,104.2385714,0,0,0,0
81.02980456,79.34679792,54.21428819,45.44217944,78.42361358,66.10892003,122.189769,101.8155563,0,0,0,0
86.97094377,88.73820308,59.91384062,52.34493786,76.61867465,69.01101503,121.6621053,102.3616749,0,0,0,0
93.50969799,95.11965662,56.77126038,52.50141193,77.15468791,72.89024533,119.3759991,100.013543,0,0,0,0
99.77390794,98.84904046,55.28932451,51.55521335,77.53138014,76.33775232,117.5876784,99.87730267,0,0,0,0
106.4752538,106.4960108,57.09324692,57.69141566,75.29488753,80.51961913,117.0106301,101.072778,1,0,0,0
112.5060171,110.0958503,58.66400658,58.43127151,77.99782443,80.40341318,114.9250726,100.2957222,1,0,0,0
113.5922269,114.0583729,59.7942659,59.80603785,79.93876407,79.94423551,114.0737202,99.52231787,1,0,0,0
115.6666584,116.0042328,61.04238865,60.78837193,81.12107027,82.00543397,112.4076617,99.20067424,1,0,0,0
121.6725083,120.740604,70.61853613,63.96585855,84.54365435,82.46108775,112.7261799,98.782519,1,0,0,0
126.9838301,125.5241838,84.44170581,74.23244129,87.92969787,84.54167937,112.0838644,97.29279617,1,0,0,0
137.1951,139.8055717,97.77720595,92.48755592,85.34101492,91.30415222,111.6322607,98.6500502,1,0,0,0
150.9222953,148.6653471,157.394612,154.3501393,89.29588178,94.25214425,102.2699337,102.477347,1,0,0,0
153.4557407,147.7955201,160.2137898,157.9948082,88.11745318,102.1129843,100.3025779,98.78084056,1,0,0,0
155.4246473,147.508537,158.4704802,155.9232126,87.04970203,106.6715221,97.43724892,97.70835953,1,0,0,0
156.3157669,146.0439578,160.5838187,158.6642962,85.83115662,109.5004777,95.01382657,97.47477065,1,0,0,0
160.4176545,147.7286185,155.5623786,154.8857964,83.73779094,112.1929171,94.39880068,97.48181926,1,0,0,0
159.8040611,150.022087,156.4646115,154.5155322,86.28381824,108.4288881,94.01400955,97.31435523,1,0,0,0
160.5778755,145.845639,151.3655514,154.7111246,78.73062574,116.1236122,93.48123745,98.04938979,1,0,0,0
160.7221791,145.4753584,151.1592732,155.2732931,76.50718443,119.4803581,92.5643941,98.17073202,1,0,0,0
158.5194916,145.8731075,152.3424539,155.1287168,76.41872231,118.5053404,91.63164366,98.41830829,1,0,0,0
158.234317,145.0864051,152.6292334,155.5379212,74.68897527,120.5126435,91.50809474,98.28706195,1,0,0,0
158.8524306,147.0716216,150.4033544,153.5010502,74.11549242,120.3755728,91.236555,97.60224685,1,0,0,0
158.9818819,148.6385409,148.3908284,151.9599926,74.25295388,119.2811185,91.33492739,97.75990774,1,0,0,0
159.1627751,146.7418891,148.0943178,153.2342444,72.5886108,119.6788604,90.4095345,98.65335116,1,0,0,0
159.2238531,145.3856891,148.0865603,154.644888,69.95717274,120.2239721,88.62389258,100.3780267,1,0,0,0
159.4877794,144.224379,148.8365687,156.179343,68.56372864,121.2330584,87.56707808,101.6773813,1,0,0,0
158.8127122,146.6437909,149.59405,155.4660631,70.6718228,118.6705002,87.12470474,101.5545576,1,0,0,0
157.8171579,148.8987319,147.7205914,156.3072211,73.39877942,115.6361516,88.26069965,100.3339909,1,0,0,0
157.3466723,151.9853657,148.358908,153.3811835,79.541607,110.0745174,88.7137529,99.15737184,1,0,0,0
153.5507842,154.5476195,155.0433037,153.1143408,87.81469324,103.2132031,89.21444194,97.94489656,1,0,0,0
153.9703947,155.2155531,158.4046477,152.270073,88.8856525,103.721349,90.25111352,97.75708634,1,0,0,0
154.0191591,155.6187918,159.5791695,153.8815904,90.77216397,101.4118818,91.13443533,98.0385738,1,0,0,0
153.6665708,155.5288821,159.9645262,152.5457805,91.66928006,100.1817269,90.99282127,98.87503133,1,0,0,0
150.5865833,153.5214309,162.975134,151.1210803,92.17037061,97.63614156,90.0477432,101.5033067,1,0,0,0
149.937103,151.8574468,163.0659399,151.4707267,91.12430392,97.25859528,89.8814148,103.6194615,1,0,0,0
148.1282197,151.4866955,165.4954833,153.9476675,91.04445222,96.60228941,90.13212215,104.3090695,1,0,0,0
148.7589131,151.1732407,169.4504521,153.2349418,91.83075538,94.86403252,91.17124139,106.6618779,1,0,0,0
151.2370421,151.9511893,161.5940798,140.1090256,91.15353404,92.8304429,96.29803368,106.7553697,1,0,0,0
148.6236756,137.8214187,116.1273877,97.04690189,89.55126071,91.32589722,108.7373052,95.78234639,1,0,0,0
139.4950138,130.7366207,96.05546037,82.96439337,87.11463554,92.21383274,111.0872252,93.02832137,1,0,0,0
138.2489924,129.2821306,98.25331126,89.00029086,85.7222554,91.99480675,111.6903275,95.31247653,1,0,0,0
131.1063756,125.1564141,91.01534322,87.00774296,83.04268526,92.11450963,112.6254514,94.67460376,1,0,0,0
122.7874934,118.3553237,75.02057054,73.96756089,79.88192784,91.89059981,112.6517414,95.58967332,1,0,0,0
118.7160162,115.028632,69.54560036,68.96764024,78.69542628,91.2898616,113.3780306,96.72565399,1,0,0,0
115.2500151,111.6174842,71.40572793,67.89409884,78.95993897,89.23414271,111.7009324,101.2303074,1,0,0,0
111.7451515,109.2035064,65.01883698,64.39443147,78.04341542,88.95152308,111.1527893,101.8292356,1,0,0,0
107.835401,106.0336985,64.96738332,66.6939142,75.56380189,87.91114987,110.7625225,105.3881807,1,0,0,0
95.59194636,95.95482934,63.03364571,63.27919344,76.72324906,84.93146075,109.8637332,105.6872963,1,0,0,0
86.72289426,88.59324134,59.66486045,61.29373879,75.21943349,85.65489207,109.4192293,107.7265773,1,0,0,0
84.69129814,86.08181757,55.43261543,56.03058258,77.37505304,83.07151051,108.925821,105.34316,1,0,0,0
83.56773778,83.25022781,54.76255132,54.19807262,80.55698758,79.56128754,108.5017371,104.6556416,1,0,0,0
80.26175624,79.64936902,50.99507077,49.67377249,81.6392004,78.91606274,107.2740229,105.2116303,1,0,0,0
77.63724878,77.02769454,48.27361022,46.55851288,83.41442711,77.70120075,106.1353726,105.7605306,1,0,0,0
75.8065758,75.39719489,51.10248843,49.95674107,80.8816833,78.57607337,106.4555446,108.2401488,0,0,0,0
69.15304484,66.7375058,51.73822602,48.46067247,81.6514133,76.87668328,107.6345103,108.6130684,0,0,0,0
65.25384628,64.1961508,51.6468936,50.41003789,81.12282709,76.11716486,108.4753894,108.9985427,0,0,0,0
60.7010442,60.30429333,50.25996919,47.61637264,81.44178069,75.21723776,109.4482046,108.7710681,0,0,0,0
55.05905159,55.57444018,48.90720976,46.15436087,80.4692419,75.16801947,110.2652785,108.9349744,0,0,0,0
54.41509916,54.48386451,49.90660057,46.32670313,80.69027705,74.25462224,111.3325761,108.9855037,0,0,0,0
54.91960217,56.42594012,48.72877376,46.32079811,79.64618006,73.80680707,112.591466,109.2433826,0,0,0,0
53.08951328,54.48610427,49.50857176,47.12736864,79.25346344,73.15593745,114.1053317,109.2914403,0,0,0,0
54.14958704,55.26533555,49.38744291,48.73848996,77.23692674,73.54080465,114.8548788,110.5517474,0,0,0,0
53.56602541,55.38455574,46.98265273,48.48955065,75.82046585,74.4665034,115.2243308,110.9810371,0,0,0,0
50.83319131,51.89407807,45.84059593,46.33274988,76.10730198,74.6755725,115.0534228,110.1827791,0,0,0,0
52.02067348,53.46280213,45.95498045,46.32517924,75.59237604,74.23572847,115.3904046,109.9954366,0,0,0,0
52.73940362,52.21959303,46.13016286,41.85892793,78.56263644,72.25114782,115.3146406,108.3968334,0,0,0,0
52.55524441,50.59435359,43.22031085,37.23118698,81.54326685,71.41976228,114.9277545,106.103207,0,0,0,0
53.26048218,51.29501928,42.78356627,36.95116291,82.13434972,70.74636851,115.041414,105.625723,0,0,0,0
59.84028359,56.69266851,42.91121711,37.26921725,83.04863063,69.84730775,115.7175549,104.8074252,0,0,0,0
71.11968004,67.8401923,47.65576317,40.14333602,83.24049325,68.77797891,116.6227635,105.3354207,0,0,0,0
78.54420233,75.67349696,50.27426944,41.84962072,82.47920583,69.26591172,115.8953607,105.767776,0,0,0,0
84.33161503,84.59848097,51.22212036,42.66186179,81.44243836,71.03335218,114.7250105,105.583648,0,0,0,0
90.28209681,91.72949417,54.37494103,45.6954746,80.50314866,72.36058874,114.296063,104.4808296,0,0,0,0
96.13870256,99.51836393,56.00821743,50.44615655,78.07323127,73.6937979,114.4300173,104.4220139,0,0,0,0
104.4157447,106.6530521,53.2686289,47.43523434,79.68055595,76.41936174,115.1836633,102.5358111,0,0,0,0
115.1019273,114.3480277,53.95479631,48.86549273,82.57453113,75.98113759,115.6254261,100.345334,0,0,0,0
117.4767308,117.2636892,57.43879899,49.75702836,82.37282146,77.52099377,115.0754161,99.5843954,1,0,0,0
121.3768,119.2181699,55.40770396,48.88157498,83.47609277,80.24859822,113.0286441,98.17204039,1,0,0,0
127.074282,122.6836127,63.07395181,55.39842555,85.18635791,79.65533548,112.5347352,98.42958146,1,0,0,0
135.2228486,129.8422844,77.8181675,67.20863881,85.22323177,81.72066899,114.7752608,100.279794,1,0,0,0
142.2271532,135.6328012,86.62533425,75.96392347,87.95664782,82.76945412,114.4796122,100.3316326,1,0,0,0
149.3282752,149.473041,104.5707934,106.6064708,81.41970441,92.26680723,113.4651482,103.4619256,1,0,0,0
153.8534262,150.5836282,136.1489558,138.1256843,83.54193723,93.1766832,108.3079838,104.340773,1,0,0,0
155.4224211,147.1294238,155.8199462,154.7309906,88.715622,94.6142785,102.3786466,104.2159469,1,0,0,0
157.5708071,145.5080161,158.7021007,158.8191467,88.26730789,100.4013906,97.90018605,103.9647279,1,0,0,0
154.2827404,147.4566443,160.9703972,156.6761293,90.02099891,101.5337412,94.69334932,102.057651,1,0,0,0
155.9551951,150.0725328,153.992236,152.0936258,87.9058812,103.6965647,92.79095871,101.0312929,1,0,0,0
158.5141084,146.8889858,152.6535681,155.1015238,82.86204182,110.2844491,91.709698,100.9585657,1,0,0,0
162.6940942,153.5881067,145.5398237,149.3014693,81.14531704,113.5362069,92.26740194,97.38528471,1,0,0,0
158.490281,157.5218282,152.990727,148.1626644,91.17252655,107.4064233,88.20355535,95.63892491,1,0,0,0
157.6093032,153.6768572,152.850971,149.6049582,86.93543716,111.8862386,87.73243196,97.0782814,1,0,0,0
156.9789416,154.3511943,151.1911535,148.3702907,86.83651889,110.7966462,87.40652671,97.22526728,1,0,0,0
157.9595755,148.6151414,149.2855216,153.3365648,76.53547338,118.0988362,86.17645457,99.33167945,1,0,0,0
156.3966858,149.0696479,152.340028,153.2558168,80.90987197,113.0915885,86.31906743,99.31811155,1,0,0,0
157.9461105,147.0924386,151.5927244,155.0206254,78.25408945,114.2070984,85.75132646,100.5165307,1,0,0,0
157.9741717,146.0178451,152.8073092,157.6686574,74.08788072,117.0206143,84.42048874,101.7493894,1,0,0,0
160.3176845,146.5027917,151.0254204,159.5388336,66.6009148,124.5453605,85.35640863,102.2724691,1,0,0,0
161.6587078,148.7781898,150.6326953,159.944739,65.01180654,126.0942741,85.96392328,101.9496728,1,0,0,0
