Image num,Ankle angle,Knee angle,Hip angle
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame153.jpg,122.47370229126363,81.19839499545822,67.14703427056935
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame51.jpg,114.71744091108337,137.64835760049118,123.94139659641138
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame45.jpg,110.66298736550135,159.03215666503337,155.040792237491
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame44.jpg,110.26368062643323,163.6703298422031,162.82516695667974
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame50.jpg,99.82418845352828,157.88217792801947,157.06896096882184
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame78.jpg,85.43913450379716,84.35931135444582,79.97065475159854
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame152.jpg,90.23497795606414,89.40347731778303,81.7074255957665
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame146.jpg,109.43140367100682,98.17690306215707,91.49488648989927
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame87.jpg,95.98265642099523,79.60032269117198,69.42159015402581
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame93.jpg,120.63447406822684,86.54749719978167,78.4028944799374
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame185.jpg,121.98896303537231,150.82920187158393,145.23152336252838
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame97.jpg,116.5234923500966,126.17793828499748,123.1372363415619
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame83.jpg,92.71068842319238,81.45458005688363,70.37930946458584
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame181.jpg,122.3088379325404,143.4356844234867,140.03613248650672
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame54.jpg,109.96144372500135,146.47873307755006,135.79708978465794
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame40.jpg,105.50389640941697,161.2206702401241,163.93449831622866
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame68.jpg,109.29571327065355,106.41274981811398,96.31887370912364
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame142.jpg,102.81817787259212,118.87578628087459,110.45631376327802
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame156.jpg,87.07784395963029,86.35617181722887,79.14052400451345
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame157.jpg,95.64350770247188,79.85831818999122,68.97335557016163
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame69.jpg,105.28592840407441,83.75746692102933,69.20169159120263
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame143.jpg,120.385494508801,108.08957209986792,96.4454180362597
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame41.jpg,121.03746671977706,150.81003382249546,144.91961090650645
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame55.jpg,121.28464931518647,145.07155628621936,134.42641088381714
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame180.jpg,111.21244100837788,151.7413832140392,145.77771433837788
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame82.jpg,87.21772120801319,87.3276234635947,77.37742233784263
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame96.jpg,120.66927535137205,97.3918295718517,89.26462934040461
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame80.jpg,96.7483990441695,72.4139318761359,58.147105952524214
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame94.jpg,128.7724426429948,85.24417715342793,76.80727302202206
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame182.jpg,114.68379124160782,141.91780082432834,136.6842970919297
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame43.jpg,110.21893248596183,160.27283644547802,159.60900611739623
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame169.jpg,110.26908212783258,129.30098171533163,123.79045390589701
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame57.jpg,99.5550766266714,138.65677834079156,125.28762687982982
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame155.jpg,90.44452730088597,95.36862009321845,87.4747109567947
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame141.jpg,108.91143679090999,122.50913112620535,113.37988243943238
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame140.jpg,110.05906604702824,132.82790684617456,122.72201527782613
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame154.jpg,93.80992326705518,94.50861765003862,82.77339549600447
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame56.jpg,116.68119601637076,125.49710962822289,108.61061238957569
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame42.jpg,120.98917989063858,156.45008803737986,150.61588642405323
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame168.jpg,115.35011792030363,118.67993664915528,113.12392038535847
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame183.jpg,109.94238458169698,151.2949989292401,147.97610165646478
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame95.jpg,114.15573557851684,111.76695104545257,103.41372942087128
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame81.jpg,91.74358571398363,76.81643177327362,65.11806331435383
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame19.jpg,104.545031244163,137.65148990279002,135.23451271257534
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame133.jpg,94.03266063361292,152.1196963739765,151.47188991183344
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame127.jpg,100.62493988963519,164.15269034749343,166.24260693352497
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame25.jpg,101.81958019861867,162.73414705784995,168.60597838430837
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame31.jpg,102.16398843270667,168.5150595363398,176.80418895709786
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame30.jpg,105.93332600864022,169.8851554197516,179.90910248845378
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame24.jpg,105.97233716322165,166.06343803862552,175.7321066997092
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame126.jpg,100.15068106306819,170.3622337106653,179.70403227165505
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame18.jpg,98.74162775427351,163.51893851962456,174.4995885297981
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame132.jpg,96.53006598329506,164.79752986142967,174.36285523670438
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame124.jpg,99.8308064712541,172.0469180285616,179.64849656012666
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame130.jpg,100.80556837640381,170.82804279343028,178.42962132499537
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame32.jpg,99.28013852145295,171.29158331145248,178.74262094121264
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame118.jpg,99.18391925084433,174.85329767807212,177.7521060724961
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame26.jpg,105.34381519350808,173.52892187989116,174.65359443586908
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame27.jpg,115.30679690432962,170.74427225544775,175.9384773226894
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame33.jpg,109.16875542072114,172.1125337359411,175.52026738119233
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame119.jpg,103.55729303992644,176.5596995535212,175.63612865167667
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame131.jpg,103.98294508375307,174.8786834892214,176.75975982451268
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame125.jpg,108.98414809404838,175.28121235040533,177.4423069594412
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame37.jpg,108.19493200033827,174.09145052235007,176.4561013124114
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame23.jpg,105.08235780520516,167.97483982353987,177.78801039622203
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame109.jpg,104.15227805041121,163.33713507583838,172.90643780947298
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame121.jpg,98.79705276349637,170.864008308186,179.169684513742
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame135.jpg,99.37706069430436,162.35088643915466,165.3438521223244
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame134.jpg,98.1089365702968,162.4754419912963,165.4043119446039
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame120.jpg,96.14047837363273,170.4676578640895,176.94899974698112
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame22.jpg,99.64167977690471,164.53785496032575,173.5768262718581
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame108.jpg,97.09772233835281,157.20257145092847,167.3773161659287
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame36.jpg,97.8890275656509,163.92422426464051,175.12372808729248
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame20.jpg,94.27072841693337,155.30175036220524,164.63491790318437
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame34.jpg,97.28595912648018,163.88126957544787,175.37334367141324
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame136.jpg,101.23139846795641,156.58126083990865,162.02948844877815
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame9.jpg,93.88531605279968,134.48661069780414,134.66346478346463
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame122.jpg,102.5173995100231,165.54077244061693,172.48962408250122
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame123.jpg,97.97880322205026,172.17628926811474,178.95202335399352
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame137.jpg,98.69429782171744,156.0612196685464,153.59736306213367
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame8.jpg,95.5037660895025,128.31875264160246,125.66700024822552
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame35.jpg,98.86101965362008,155.71660972105602,162.99060071997548
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame21.jpg,101.79916668392843,154.69311251281036,162.3230817073107
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame38.jpg,101.74146555015795,161.94255807495335,170.9258523083288
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame112.jpg,116.91329069480878,161.30840886431687,168.18970675092794
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame106.jpg,119.62374875117382,147.6440379065877,153.55796694738828
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame5.jpg,108.26325821670105,110.82130156295946,110.05258032646685
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame10.jpg,100.7633122025764,117.46776246189228,117.56193052634791
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame11.jpg,96.71773562716078,122.0283351815572,122.14711995515998
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame4.jpg,104.34294614174269,106.28364995844694,101.0829412009482
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame107.jpg,109.5517045235195,132.4406026028291,135.89729583257508
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame39.jpg,105.55023452658997,154.00384778186682,159.06520453551292
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame113.jpg,109.30966922945254,157.26685518403184,162.28201601415176
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame105.jpg,117.85673664372578,154.4826351549837,160.92531704666743
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame111.jpg,116.09947865529494,157.8119377484466,164.15439706255611
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame6.jpg,119.52969811770103,119.9333723649186,117.05673730516827
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame13.jpg,105.10747187939563,130.63609363010474,130.72785578042513
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame139.jpg,96.2688034655057,135.85251808792833,130.9860891698214
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame12.jpg,104.20397769519457,134.45299958739733,132.60466601541722
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame7.jpg,114.9173134271889,119.4626487359377,112.95523132193688
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame138.jpg,107.29133133164046,131.48539872446221,122.30016648926465
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame110.jpg,106.07748968305594,147.92034452674224,147.5751934035781
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame104.jpg,100.30484646876602,143.28348152841002,145.16229164563137
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame3.jpg,95.95231072578656,106.04230292077344,96.14225630135468
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame16.jpg,96.98872624751004,131.34817408594756,128.50230023296697
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame128.jpg,100.97188784790615,157.01226558530524,155.99295545131494
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame100.jpg,102.59740554632276,127.79573463015848,125.25312539693869
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame114.jpg,110.35698585042371,155.8319399845523,156.3357084131885
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame115.jpg,107.4027041313563,162.2976343726065,165.48710970524868
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame101.jpg,110.46255792069655,138.5935661878652,139.58286756988414
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame129.jpg,102.61382556535489,161.37166327241843,163.82582274460333
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame17.jpg,112.95874255448132,158.57925020231528,168.33106086164705
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame2.jpg,107.3725801701398,101.41234933894634,102.17938153778152
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame0.jpg,101.27716628729235,91.3261351309452,88.41269183792008
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame15.jpg,99.01514471617486,121.64742824392516,121.22535715727204
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame117.jpg,100.43518960003678,157.61205579182422,162.0833985698697
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame29.jpg,104.7114183959016,162.8429404345087,170.0349362655956
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame103.jpg,116.7222716592243,147.7203152228563,154.81654695749398
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame28.jpg,111.86308730596477,158.35817972393667,166.86840757204214
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame102.jpg,121.48093993067951,136.28047476786725,142.33147212803505
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame116.jpg,114.67160888045254,158.596637772626,168.18251631576027
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame14.jpg,105.10303084244399,146.50573297094957,151.6430247230274
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame1.jpg,97.02204751982441,99.20209336288355,99.53960268383867
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame98.jpg,100.42819024490404,107.9408259958021,107.44896560770354
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame171.jpg,98.9446794039157,112.65795121086822,109.40485287069458
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame165.jpg,86.27497132131055,93.39233087759271,91.29451143220035
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame67.jpg,95.88860874604563,88.76359239714384,78.85711014166066
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame73.jpg,89.34243199505306,76.58075250570357,59.06548346513955
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame159.jpg,94.61866804146791,82.3333518817272,65.57866936050351
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame72.jpg,99.82980222490227,78.56216505428131,59.82146869307877
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame158.jpg,109.56686386415026,81.36704180789218,63.355301006838204
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame66.jpg,107.23410341239509,88.87301527452206,69.59267362494126
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame164.jpg,115.09406489386896,88.05700291118495,71.30110899251429
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame170.jpg,115.09406489386896,103.2224645443909,90.6473505866229
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame99.jpg,116.26042064594952,107.00379105404457,100.99840434588646
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame166.jpg,115.6043117415388,103.2463353679716,93.94949307011592
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame58.jpg,113.96801052798708,122.19655914181527,104.03624346792648
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame172.jpg,111.88955676990469,120.35162811783326,107.79963429855565
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame70.jpg,98.77732102655312,94.57506733594164,73.73523909516138
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame64.jpg,107.99839552424902,100.8385458935009,81.2781983856313
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame65.jpg,108.74374523075286,101.66259526905736,81.58982636395405
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame71.jpg,106.20971802470973,92.2820078477788,71.71574988142049
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame59.jpg,114.693354057632,113.37002554129393,93.3063640882259
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame173.jpg,116.7332927867217,122.2635681409148,110.49018803075535
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame167.jpg,114.89632355813535,111.62583563495176,103.68401975224754
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame75.jpg,99.21046666726642,82.06173547645454,63.79988515865267
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame61.jpg,108.5414464317129,99.23359256833072,78.46133788628492
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame49.jpg,113.82697181351762,142.21922646522253,131.65328467543534
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame163.jpg,118.24552333023456,107.1994765391998,103.07778899355424
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame177.jpg,124.70029329761508,122.81325649432546,122.93071729230934
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame176.jpg,110.98039570885197,126.49185032676476,125.69604922053844
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame48.jpg,112.98871680208063,152.59940504210724,147.7392454406779
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame162.jpg,100.28846948773975,103.31894633360031,99.89458019962183
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame60.jpg,89.16565442445324,113.63545303690734,102.5692089237873
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame74.jpg,85.21936331881523,81.5964820593129,68.97174981310997
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame89.jpg,94.44993201920505,77.33895865774281,64.92414956360767
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame62.jpg,119.91872831115433,91.15694506730813,78.49871022072983
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame148.jpg,118.24774763759109,95.22712119336205,82.69493995111287
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame76.jpg,92.82799912451623,78.49744588212906,59.86441726570655
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame174.jpg,102.8154206995298,115.6904222591422,108.45186020953633
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame160.jpg,85.98202104008368,92.27804376570015,82.47321453516577
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame161.jpg,87.60428086827756,85.82580523896928,76.24190147388765
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame175.jpg,116.09184393569996,120.40755824749093,114.76844785338062
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame77.jpg,91.35186187555922,79.39158414884179,65.52604415963708
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame63.jpg,115.15420552339793,97.3697814509481,79.13464273175418
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame149.jpg,121.51532341136974,100.0900296132823,81.73740507223732
/Users/sojeongshin/PycharmProjects/mediaPipe/squat_frames/frame88.jpg,117.71139184803076,82.55994708906815,66.56285131948971
