right_shoulder_x,right_shoulder_y,right_shoulder_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_hip_x,right_hip_y,right_hip_z,left_hip_x,left_hip_y,left_hip_z,right_knee_x,right_knee_y,right_knee_z,left_knee_x,left_knee_y,left_knee_z,right_ankel_x,right_ankel_y,right_ankel_z,left_ankel_x,left_ankel_y,left_ankel_z
-1.323730946754555,-1.5482691628555065,-0.9506281632612036,0.27088570461140926,-1.5546251885808906,-0.9550330865472925,-0.997239089458911,-0.040029620286280015,0.06254460772039663,0.0,0.0,0.0,-2.406081810249928,0.12362710187977162,-2.127259874889683,1.404643260972961,0.12571909355428926,-2.861572300766735,-1.2525749452396424,0.7405607834084732,0.19849872759839723,0.33415617832461986,0.7526905994212566,0.4600437160666526
-1.3270326798658085,-1.5466720243639682,-0.9531481203569854,0.27051944180032955,-1.5537059055603641,-0.9327930261273276,-0.9977082834927566,-0.03793119165658916,0.05603040022566684,0.0,0.0,0.0,-2.4061493325133934,0.12162690639622427,-2.130105099825334,1.4094467659489076,0.12029217673976098,-2.8477963340282577,-1.2534173494188992,0.7426028078270938,0.18452369202132746,0.3335826162566668,0.7520622573116248,0.45673292638278473
-1.3295844048237855,-1.5451063224196526,-0.9744698377520453,0.2700292269145071,-1.5537395315166689,-0.9328408035210795,-0.9981662864212895,-0.03629407297275766,0.04844383262067961,0.0,0.0,0.0,-2.4063688969735844,0.12130803932103448,-2.1581634326447765,1.4138448139003759,0.11698903235827013,-2.863188332734964,-1.2546712557481292,0.7438008004570303,0.16741584314822924,0.3323008721741808,0.7525685447523924,0.3788720750178996
-1.3308660273386383,-1.5406868982882311,-1.091739041147041,0.26761550443841353,-1.5517592270972498,-1.040805275210198,-0.9982241263131295,-0.03574304978461236,0.047655304410777755,0.0,0.0,0.0,-2.4041042612612284,0.12150972797191432,-2.168131387329958,1.4138338209252694,0.11404568012021593,-2.9246458930223835,-1.2554585557667206,0.7437837810864302,0.1862505356550798,0.3306849486482127,0.7525994008443887,0.33999827382646675
-1.331316821179684,-1.5375981372888035,-1.0477028474505818,0.2655004005049014,-1.5500047578253926,-1.0073409629601937,-0.9983444635957015,-0.03522625448690413,0.045469143412153475,0.0,0.0,0.0,-2.40069279779597,0.12081067317835546,-2.16059645380714,1.412352607527591,0.11140165757790799,-2.9163595381052487,-1.2562061673619975,0.7431955256831705,0.20027376193317553,0.3293022233270567,0.7524510639108875,0.357427630504363
-1.332683678237546,-1.5369994596969283,-1.0393753371911751,0.26337364551800996,-1.5497106396577822,-0.9946606395598944,-0.998513054583137,-0.03495920799360299,0.041827426450991495,0.0,0.0,0.0,-2.3991712834341286,0.11887654482377287,-2.1589751943760884,1.411301670970112,0.10900617346176529,-2.89947801491204,-1.2578370027718466,0.7421037056892489,0.20626625461348239,0.3281341717742651,0.7516219062928474,0.3799512384615013
-1.3330456336275174,-1.5352697563117919,-1.1171291964826497,0.26123853635842503,-1.5501323065092714,-1.0695531963068012,-0.9986308002812124,-0.03526015580792657,0.03864254316302042,0.0,0.0,0.0,-2.3963153498320717,0.11524585941413573,-2.167566885535243,1.4097513536947126,0.1053880726720139,-2.8961520968307113,-1.2590715028058233,0.7391801358039672,0.20872465195695372,0.32617693945662196,0.7492279970730639,0.38945501269445837
-1.3318992249883235,-1.5318265119320047,-1.1619040533738187,0.2572505823794172,-1.5469159651427147,-1.107734132810366,-0.9987248842815414,-0.03515365574615032,0.03623294087571413,0.0,0.0,0.0,-2.3934273314577545,0.11387793499609715,-2.1749793497557626,1.4033834245883594,0.10355977900212306,-2.9189329254203904,-1.260322329845611,0.736045105375332,0.21825070487012138,0.3217958964424223,0.7468987175699818,0.3956278754340046
-1.333978700854755,-1.531759544747162,-1.2018728935586604,0.252626088951931,-1.5468377533270592,-1.146978541594917,-0.9987762998664946,-0.03443429212412138,0.035499047183053994,0.0,0.0,0.0,-2.3933953913641184,0.11227961846367751,-2.1829409783209,1.397836788216262,0.10249274517410614,-2.972386888586664,-1.2643886432785747,0.7347067095750813,0.2259501962106845,0.3166084035089769,0.7455988863736783,0.3816662318504237
-1.335782125469592,-1.5306995985034901,-1.1791400195698236,0.24860495930704715,-1.5458497571439658,-1.1171063944916448,-0.9989557620529103,-0.03332143839900736,0.0312580742258781,0.0,0.0,0.0,-2.3933381431699483,0.11010809001844407,-2.1912036602658302,1.392816924835447,0.10198299268566689,-3.001132498992906,-1.267039155787634,0.7331639332392823,0.22507535895376415,0.3120972989840555,0.7444926070385373,0.3535601235960782
-1.3364799026749925,-1.5295663465536755,-1.162157631020451,0.24489066626472808,-1.5446460218875344,-1.1150411896750776,-0.999174607649237,-0.03150669562364673,0.02564042823105938,0.0,0.0,0.0,-2.389242575079234,0.1071083652057422,-2.1940679564211103,1.3870087796783923,0.09996081933148188,-2.9868250815530635,-1.2680527788071387,0.7302588484788125,0.2226864298698342,0.3079644100955091,0.7414669585228066,0.35214791627282416
-1.3374373218062336,-1.53024732266976,-1.0721713893024079,0.2432892659189622,-1.5453913667111774,-0.9118155377380159,-0.9994029484923623,-0.030008749908027366,0.01712371086330372,0.0,0.0,0.0,-2.3823390626691094,0.10270915514958084,-2.22180847905017,1.3852274278795724,0.09806568704297748,-2.9828076699100494,-1.267933169562976,0.7280483962736225,0.16418590285184018,0.3063249935518304,0.7392272137616627,0.33453591417961315
-1.3377388309096565,-1.5330656542504668,-1.1154277250726299,0.24210275805739,-1.54843473879453,-0.9213777572557994,-0.9995197797192809,-0.027514322151202364,0.01425384251632199,0.0,0.0,0.0,-2.37871657335119,0.09788295490618189,-2.2820972763703877,1.38532099187039,0.09549760442397132,-3.0244311487145703,-1.267163351395186,0.7252840917517753,0.09745503261319845,0.3055290633832169,0.7365511564158075,0.2620183435089209
-1.339754291635497,-1.537763728605307,-1.0646027610503173,0.24013573607357347,-1.553809346472149,-0.8775367610903423,-0.9995750150260452,-0.025989612229394665,0.013203385620637489,0.0,0.0,0.0,-2.3786981209327527,0.09325148688150281,-2.2815746531492396,1.385143190881002,0.09394827068327692,-3.0342274378925627,-1.2662589552065753,0.7235527952772097,0.05069161826803437,0.3040148206728437,0.7346632141954678,0.2172775237672849
-1.339261016790255,-1.5445194903207793,-0.7884565501416129,0.23895222735656457,-1.5597836536575587,-0.6277798974696586,-0.9996077928912035,-0.02559389855482086,0.011367178539204267,0.0,0.0,0.0,-2.3819615247199097,0.09122539895183444,-2.2817185678912177,1.3863202610527003,0.0945321658607264,-3.03402872353093,-1.2661424869701736,0.7235068104210324,0.0475728532229307,0.30321010685638006,0.7347418625778835,0.20738046444761407
-1.3359447961158897,-1.5498106892974182,-0.803413029249161,0.2387167768394831,-1.566933515393108,-0.664192005872716,-0.9996048591427814,-0.025983800962443272,0.010722297593531974,0.0,0.0,0.0,-2.3821110692868217,0.08961200602973246,-2.2785682259819597,1.3881328203011432,0.09806081782649836,-3.0504359925414186,-1.2679081458412604,0.7233159129632956,0.04662171997347191,0.30302483851706086,0.7349504903448356,0.17281105316510606
-1.327322033482649,-1.5535932175517921,-0.852023589186592,0.23866017322155825,-1.5751701112953733,-0.721533354140844,-0.9995815709988641,-0.026459039315494353,0.011687692584251905,0.0,0.0,0.0,-2.378724183590838,0.08832559225459367,-2.276475393289993,1.3891612153683026,0.0976243097514579,-3.0531048526230014,-1.2684745343124648,0.7227409041274155,0.0580435466190314,0.30341477090676866,0.7343356012531351,0.19193238873565718
-1.3241325866315776,-1.5570397781334144,-0.8724664731999765,0.23781615891128263,-1.583607300186269,-0.7506237716955747,-0.9994952337937403,-0.026261127164428303,0.017878222049469834,0.0,0.0,0.0,-2.377503584812508,0.08776670940255722,-2.2483653672232324,1.3901380778256804,0.09908044704480692,-3.054730753550162,-1.269763717970826,0.7226169182215444,0.07185377266662464,0.30331498147478503,0.7334678719177337,0.20249667079302286
-1.3223234147886145,-1.5606249549770481,-0.9067124747832803,0.2361429379614661,-1.5913240107450592,-0.7936136570851111,-0.9994535945554053,-0.02616090670334941,0.02020196254669589,0.0,0.0,0.0,-2.3754777300803145,0.08695261845234108,-2.2462659755311765,1.3913510365511896,0.1002598727779184,-3.075990186324635,-1.2703947763096788,0.7223829301425851,0.0663291630910978,0.3033292659018764,0.7321747693726719,0.17415889271441226
-1.3199455401091171,-1.5650454032047685,-0.8352237644912469,0.2362125048910974,-1.5951612165417348,-0.7033766628588174,-0.9994229797782636,-0.027121756371560356,0.02044792953964643,0.0,0.0,0.0,-2.3722668109855745,0.08564036272869072,-2.232935886094443,1.3922226398689224,0.10140164107887083,-3.058324311112506,-1.2707002009178352,0.7214542730261828,0.0452625403219379,0.30362912256420477,0.7310420733067926,0.15604703828904878
-1.3204727229514674,-1.571604519900926,-0.7228810315878132,0.2351721345472247,-1.6056690396149191,-0.6201403542422593,-0.9992577021701405,-0.027976761108979536,0.026482928303000322,0.0,0.0,0.0,-2.3803697155479195,0.08599052531227579,-2.228545118448834,1.3954474186131496,0.10325573784188818,-3.0700107783667274,-1.273888867117291,0.722838785749199,0.04762389989774854,0.3034342134602596,0.732865367983856,0.15619190871879127
-1.3182103660961197,-1.5744101581252572,-0.7283166913799028,0.234644469647952,-1.6101724218367164,-0.6346307819503021,-0.9989718171939778,-0.02871601010151428,0.03508132289426237,0.0,0.0,0.0,-2.382263909876754,0.08652502118220932,-2.218135911841617,1.3956106038222995,0.10624939779725291,-3.0805922469430183,-1.2748983921629098,0.7212888925261868,0.054685056370864335,0.303440759541999,0.7336360121933059,0.16952175825405522
-1.3170785578346123,-1.5812163588406014,-0.7456442594404087,0.23400729434895515,-1.6133576356813666,-0.6589693723521676,-0.9988704962258413,-0.029937539093814105,0.03689817776730761,0.0,0.0,0.0,-2.3833819838677264,0.08720313913804008,-2.219619631028264,1.394456944853047,0.10844081192114309,-3.16021887447923,-1.2767542251749215,0.7200805423543447,0.05952832914282764,0.30292267538046447,0.7349767817908044,0.1260316658163615
-1.3147818992798512,-1.5872795426868784,-0.8749276137319232,0.2340598073223866,-1.614031544330178,-0.7605993667586851,-0.9987601297024519,-0.031122613993331678,0.03885339386673494,0.0,0.0,0.0,-2.383113720071831,0.08781264112651913,-2.2194787895067636,1.391313382381028,0.1104616735520609,-3.191602271755926,-1.276654796871781,0.7163013441984569,0.0771300774213169,0.30302769550550435,0.7355662968595282,0.13176681335448248
-1.311056244569255,-1.5879805315560103,-1.1726249839936187,0.23312780647995165,-1.6129856275882006,-1.0518744716165735,-0.9987574864331864,-0.031216134105747837,0.038846315979194496,0.0,0.0,0.0,-2.380025570361598,0.08787581562284545,-2.2344688065036142,1.388091082493979,0.11185643257885314,-3.2405112695408973,-1.2744081256331636,0.7144624040053162,0.14615884916839741,0.3029650907280089,0.7354455106789235,0.11662878953258715
-1.3080745391610347,-1.5881270745641838,-1.2277156663713091,0.23204531525730396,-1.6116207424874138,-1.0969470925389604,-0.998758429897853,-0.031193286845563148,0.0388404114775553,0.0,0.0,0.0,-2.3757956327663194,0.0877907215800977,-2.250956261271982,1.385930337518838,0.11298758025578397,-3.2521300379050464,-1.2733025750082798,0.7117157603023777,0.20399334860193255,0.30334692787133966,0.7354818960059569,0.12012554533166239
-1.3053402630084339,-1.5870086280604456,-1.2373273867394277,0.23146505473508563,-1.6103139802687871,-1.1163346297251993,-0.9985674396202856,-0.03126103741509278,0.04342598381061083,0.0,0.0,0.0,-2.3741024752052824,0.08825150830286593,-2.2516679066746557,1.3847596258852946,0.11443799322098115,-3.286001490685334,-1.2727248903230777,0.7105590875786788,0.2234534498880033,0.3042125877796669,0.736837943875369,0.12590229119695642
-1.3019431538144732,-1.5873957995512298,-1.2130186495726307,0.2312353171422886,-1.6097748228068196,-1.0781966573940989,-0.998562629098432,-0.031226333050500047,0.04356135778699722,0.0,0.0,0.0,-2.373063064282234,0.08827186502043288,-2.2544246766009852,1.3842354117171094,0.11506733721979875,-3.2726873155094167,-1.272386466920141,0.7100666689245303,0.21601801101683646,0.3040522797312386,0.7374882584324591,0.11518037227791565
-1.300712814228342,-1.5870281174630065,-1.2575637303631584,0.230886417443422,-1.6091341502900112,-1.1384158629939105,-0.9983218028754853,-0.031168593893999758,0.04880672759068598,0.0,0.0,0.0,-2.3713384878150494,0.08822191107579071,-2.270783268486912,1.383613772095972,0.11529541187652068,-3.2918756564301406,-1.2712350802708337,0.7095059584314908,0.2089935512192305,0.3047709674105153,0.7383882365072937,0.117129116530154
-1.2998766876612287,-1.5865168186879115,-1.229472957806044,0.23071626717294913,-1.6083546041287597,-1.1075630086594261,-0.998218013238471,-0.031185180952487273,0.050875166193342314,0.0,0.0,0.0,-2.369600756792089,0.08798944585532331,-2.282267703977416,1.3828332897240454,0.11528187837749719,-3.2866885185503256,-1.2700115750291854,0.7087319098319824,0.17517848697507044,0.30561168046575937,0.738754598787472,0.11262012831745641
-1.2992496857775069,-1.5851836568561382,-1.3871132455979198,0.23001936340964055,-1.6069191084163257,-1.276010072887871,-0.9979526526918151,-0.030834297704741127,0.05603346384460716,0.0,0.0,0.0,-2.368004683357031,0.08856814172731946,-2.3002418718024256,1.3828487651154873,0.11560570275387932,-3.3073759663138986,-1.2690023502413295,0.7081854429753596,0.1881724019999692,0.3078015757189857,0.7394630929490477,0.11950517196606002
-1.2987349099754468,-1.5824220478412017,-1.4237701133929075,0.22869170464258312,-1.6045463446292623,-1.3196301533071821,-0.9975668955271498,-0.030485699374629173,0.06269697825225942,0.0,0.0,0.0,-2.3658370962531508,0.08897400848100759,-2.30109687865523,1.383364043748076,0.11587609755663258,-3.3232998976130452,-1.268232713434309,0.7064230383994933,0.20006788803592535,0.3087034943761109,0.7390767847533537,0.12484359431643166
-1.298141122880903,-1.580901901170388,-1.3581574869493631,0.22766452208202492,-1.6025399568720144,-1.2478521295671794,-0.9974134054926498,-0.03039663280741781,0.06513480834028681,0.0,0.0,0.0,-2.364075215315578,0.08898297517555322,-2.297140060806149,1.3846319388854353,0.11581907678972812,-3.2878686314536085,-1.2677463508856661,0.705323844079044,0.20380382176292758,0.3094387108682724,0.7384117429608528,0.17359132628945925
-1.297678570463168,-1.5790476047887199,-1.3408670739518036,0.2266149567534917,-1.6004852960885856,-1.2013102692284354,-0.9973514311152608,-0.03031384526241978,0.0661150031214346,0.0,0.0,0.0,-2.362557560559079,0.08900216785684134,-2.2669289388212257,1.3849243647067726,0.11575970846460526,-3.2432423977184177,-1.2677081383387967,0.7040160557728664,0.23448455689844655,0.3101108282622878,0.7378394611328681,0.20869884160811555
-1.2994418590263404,-1.576714444797846,-1.319488195402018,0.2239340291909625,-1.599364672033446,-1.1853588029857092,-0.9972979775193341,-0.030034855319279415,0.06704216212053221,0.0,0.0,0.0,-2.360683942128431,0.0889574031881717,-2.24744174949694,1.38455698358108,0.11610019799419649,-3.2083707920266287,-1.2675248817265645,0.703079658321963,0.23162175288386838,0.31029080747927473,0.7375332933241227,0.21283356178486246
-1.301136309651147,-1.5754572131439462,-1.3006130573570927,0.22248269462091563,-1.5987479622721765,-1.178900876370873,-0.9972790129704625,-0.02989195283781048,0.06738724986377136,0.0,0.0,0.0,-2.3593887610663455,0.08906026270162076,-2.2392378625695133,1.3848400927609479,0.11622077446754368,-3.199717778487836,-1.2673302818909145,0.7026797996819704,0.2302282025522576,0.3107416213950932,0.7374588403050951,0.2115935766923403
-1.301046850604485,-1.5745890024399263,-1.191549576911836,0.2225072380597856,-1.5977579993086124,-1.0093838031543243,-0.9974314150930943,-0.029900630093514412,0.06508858967129467,0.0,0.0,0.0,-2.358060194835954,0.08905901426852748,-2.2426010682917754,1.3842016958220658,0.11722780428016781,-3.192922720177627,-1.267135671396407,0.7014090242285728,0.21342231504070222,0.3106852151534301,0.7371199380148433,0.20917580934530522
-1.3004732427285246,-1.5757163099861642,-1.1644991471666803,0.22394504432162438,-1.598585790219471,-0.9629923473723495,-0.9976886325754729,-0.030407254978355565,0.060768341053251226,0.0,0.0,0.0,-2.3558203100121484,0.08768119051742473,-2.252163502197554,1.3842389058454925,0.11633778100317453,-3.1914544009728756,-1.2667927065479991,0.6999873666095239,0.17865514408069416,0.3118399633426905,0.7356588129703711,0.19025016400183856
-1.3003973535055608,-1.5761833878667277,-1.188019058542841,0.22414666924814627,-1.5986934598225193,-0.9696455471203965,-0.9980212104691971,-0.03043256088166373,0.055022928782302624,0.0,0.0,0.0,-2.3546282490264066,0.08741360011650282,-2.2763669310249073,1.3836147762590565,0.11694037004258788,-3.196499134798089,-1.2666099720237856,0.6998672306019431,0.16900517815392768,0.31187793258618984,0.7355616520581101,0.17131764973577823
-1.2997773710895502,-1.5755090701347754,-1.1854156582767756,0.22471030384246593,-1.5976678328087797,-0.9805291327871173,-0.9982598650530019,-0.03059704085995933,0.050408956693988406,0.0,0.0,0.0,-2.3525950326844405,0.08766501180662128,-2.2819815437075373,1.3816460029751074,0.11782951073557117,-3.2060713341482856,-1.2659990797406777,0.699670498265101,0.1676230596675285,0.3117811005698451,0.7354193467567769,0.16198807129187753
-1.298282105660881,-1.5751498953361578,-1.2337016830505194,0.22473753854385992,-1.5964826152167055,-1.0487917702995921,-0.9983196781358874,-0.03128636413103719,0.04877482615159496,0.0,0.0,0.0,-2.3512861536083047,0.0887905975434559,-2.277381608115084,1.37995322985854,0.1195581894363527,-3.211572241274476,-1.2676899107146897,0.6999191312767964,0.2253691815819778,0.3112596335832514,0.7355580951668583,0.21282015267788063
-1.2981496761872973,-1.5740146418648553,-1.2274142534211252,0.2241757196298289,-1.5950649948325648,-1.0458849489160449,-0.9983757232104439,-0.03144789056802311,0.04750732030797802,0.0,0.0,0.0,-2.3504761310584157,0.08972695739773603,-2.2635574483951575,1.3785195382532514,0.12081046808245556,-3.2076731407416577,-1.2682519889890846,0.7000950392466347,0.23494428635118775,0.31020167902680124,0.7350845116164763,0.23457677838839905
-1.2974148184859493,-1.573387701782507,-1.248383329900613,0.2243410815184799,-1.5943203147153326,-1.0841648025616055,-0.998410660091811,-0.031994868501403505,0.04639485105711755,0.0,0.0,0.0,-2.349835781792467,0.09017972766588389,-2.25878696926987,1.3777400737036805,0.12139994175905316,-3.207270014331998,-1.2685328640419682,0.7003278268311844,0.24442906160996666,0.309840053908362,0.7350390159848378,0.23289365064999565
-1.297183391901591,-1.5719797468271084,-1.2540636202017432,0.2239083566632888,-1.593371816649712,-1.1143765161418504,-0.9984083477908126,-0.03213176633951555,0.04634998008114682,0.0,0.0,0.0,-2.3483500423694927,0.09134748817843893,-2.2419582533616498,1.376598030958901,0.12153750383936827,-3.2059427328263137,-1.2684244184415059,0.7001987876266325,0.2501243558278397,0.30914004466681844,0.734424194109099,0.2323491538754215
-1.2965909253905745,-1.5699165568176565,-1.191828306545816,0.22376040217159365,-1.5922407062410893,-1.0710930155647094,-0.9983950045237179,-0.03208977464036514,0.04666541873396148,0.0,0.0,0.0,-2.3469510422598696,0.0930881696553262,-2.197911717662975,1.375614362530159,0.12187512965727047,-3.1677601736602714,-1.2678118997607597,0.700565387170171,0.2501937918482692,0.30880364744579514,0.7340796460868443,0.25440884439233213
-1.2961735287558345,-1.5680606133422617,-1.1466024955148628,0.2236270550306039,-1.5914962515684827,-1.030946103365547,-0.9983934558392592,-0.03207747364280733,0.04670699114732461,0.0,0.0,0.0,-2.345997907872972,0.09398260388867806,-2.1831027231647786,1.3749226769868057,0.12191470371442488,-3.1413455369778394,-1.267412882913336,0.7009605051051966,0.2408786912516599,0.308532136254576,0.7335862890347759,0.2580675181526342
-1.2964707182642758,-1.5660959520004945,-1.1319594612245696,0.22348054323910563,-1.5897707724875882,-1.0071063728257015,-0.9984271950322423,-0.031959977559623896,0.046061872024887505,0.0,0.0,0.0,-2.344054715858638,0.09450118618822496,-2.1829417255523915,1.3735938878613876,0.12187432245348655,-3.13941144620174,-1.2664832462203894,0.7007339051041547,0.22709276164751802,0.3082359462832916,0.7328930349346497,0.24419656418264316
-1.2971577219630395,-1.5650526522722037,-1.087283731333817,0.22299972203861143,-1.5889763117160332,-0.9685549349818394,-0.9984219214893527,-0.03146207534088185,0.046516712101708844,0.0,0.0,0.0,-2.344005134603641,0.09511593750052792,-2.177127755973918,1.3727947982981852,0.12162421176652384,-3.13304847197182,-1.266323979949712,0.7005541714278501,0.21913789762560087,0.30767846215614314,0.7323953588100631,0.2464910063113475
-1.2970904256951736,-1.5648375292225893,-1.084042379491671,0.2226698572036035,-1.589041554887559,-0.9637693728998726,-0.998381879658741,-0.031256253063046066,0.04750441046406104,0.0,0.0,0.0,-2.3439392132223933,0.09534759243372251,-2.1772776414118704,1.372188201703372,0.12061842585105093,-3.133364895759446,-1.2661601270047558,0.7011349816511461,0.19933641921250034,0.3074602229934991,0.7315176242094155,0.24247334625317676
-1.2973445263624361,-1.5635697172827192,-1.090800661787278,0.22242263555998476,-1.589225322545103,-0.984846154622527,-0.9983215761230575,-0.03106683976050124,0.04887619169360248,0.0,0.0,0.0,-2.3434972675745445,0.09511033570911123,-2.177250054674465,1.3715748533169376,0.11945033656308778,-3.133062119842238,-1.2656415208922136,0.7010335033376053,0.19307057868898397,0.3072456097217678,0.7303773393301766,0.23299038925475007
-1.299463670058812,-1.5653262829223025,-0.8905554596530796,0.22276333055021746,-1.5917115196148617,-0.7398018595692808,-0.998421357408558,-0.0299929644030827,0.04748910566401451,0.0,0.0,0.0,-2.345182153011337,0.09300547853362866,-2.173145613025407,1.3723622026464535,0.1156505018309036,-3.050978077899381,-1.2648864898304337,0.7005404910088059,0.1255370666759856,0.30762753736371257,0.728262724671483,0.2329918641722498
-1.3002668037806744,-1.5661755860014608,-0.948991502206613,0.2225194239711784,-1.5935412166903717,-0.8043006788739451,-0.998509784398367,-0.027732511733061918,0.04700125800127232,0.0,0.0,0.0,-2.3457513508198353,0.09171920526498605,-2.173856201146721,1.3726339577678803,0.11273119531015206,-3.0510999230092737,-1.2637608201716537,0.6995355181444661,0.1144735317823672,0.30726102687416557,0.7267591473932667,0.23236743953390793
-1.2994373486325879,-1.5640189705826513,-1.0943877754737728,0.22192272932661813,-1.5916524107753993,-0.9844070394038329,-0.9985341768256645,-0.02780163457209338,0.04643885039718758,0.0,0.0,0.0,-2.346400434352435,0.09262817731467247,-2.169855590451785,1.3714295519158948,0.11095820113266307,-3.044144605617839,-1.2622318555877268,0.6987363953519619,0.17028869842064506,0.3071482449296672,0.726062445816941,0.28232872817390503
-1.299953997719815,-1.563998958130161,-1.1618927137616586,0.22154114210642298,-1.5932166578617553,-1.073255345317899,-0.9984319143636173,-0.027485174891465552,0.04876758699574706,0.0,0.0,0.0,-2.347327233644162,0.09307112893074655,-2.167342935942263,1.3719750816942038,0.11074815634827832,-3.050744957910544,-1.263047790493732,0.6992586283820051,0.21215587647146966,0.30720434290796195,0.7266741858369724,0.312354865089564
-1.300483643705656,-1.5638089658149608,-1.1697214454865883,0.2206057769310178,-1.594609997635538,-1.0806703247590426,-0.9981431186276514,-0.02723304738403076,0.05448555649385893,0.0,0.0,0.0,-2.3481597124457534,0.0934063932734276,-2.158312398802412,1.3725267037904507,0.11084700081712003,-3.053136810800152,-1.263651483846159,0.6997865087561839,0.22972334099138828,0.3069774806057193,0.7271767500139713,0.3180443904652831
