back_angle_R,back_angle_L,knee_angle_R,knee_angle_L,ankle_knee_knee_R,ankle_knee_knee_L,hip_hip_knee_R,hip_hip_knee_L,label
82.51654257,82.44782919,24.09941277,26.84171255,74.00594455,101.7365411,94.16658173,97.10736369,0
82.07444152,82.1228052,24.36050694,27.1777728,74.05044932,101.5545246,93.08634602,98.2216002,0
78.77792138,79.14586551,22.72130442,24.61543699,72.74252291,103.0405079,91.69492264,98.18751078,0
76.08042259,77.6876429,21.87663934,23.73684575,72.07369641,103.7802304,91.24186425,98.04083611,0
84.43523992,86.37700224,21.87948566,23.6710445,74.1661527,101.7193747,91.14017523,98.2678582,0
76.35839321,79.93803967,21.23319758,23.29184447,69.74816261,106.219671,90.3044534,98.90726875,0
83.46803603,86.29849725,21.46953129,23.55148357,73.88788901,102.0096645,90.41141647,99.00975584,0
62.83697823,64.40394143,20.43164275,21.38678908,80.08548376,95.98848367,89.51707403,99.03227089,0
53.32490708,55.10453731,19.75405044,20.36416861,82.19712917,94.01549139,89.15234801,98.99460551,1
52.74283903,55.05858555,19.52534358,20.56912688,74.93869818,101.2935617,89.07783938,99.06466475,1
63.83984571,68.35700875,20.22979838,21.41116614,75.81663746,100.2616324,89.26356757,99.21538512,1
73.87634983,77.92641073,20.18555656,20.33480197,84.1967297,91.95491636,89.24055438,98.97420584,1
54.13967154,56.5292495,18.97517919,18.55662833,90.87564228,85.56061704,88.60288424,98.84230145,1
48.91379635,50.42832851,18.39770456,17.77051689,95.38986656,81.15805393,87.43851054,99.76684632,1
50.29033566,52.44713611,18.5178715,17.84378672,95.96143406,80.57573033,87.08447994,100.1844317,1
46.79318133,49.43316424,17.92056302,17.35287891,96.56192041,80.05850737,87.04416968,100.0291971,1
46.94248946,50.3341484,17.05750517,16.64285413,93.40570324,83.25405138,86.84275646,99.81427735,1
45.82494985,48.74730441,16.97297863,16.51104162,95.06502704,81.55063082,86.9301746,99.73697432,1
44.85913988,48.07986254,17.1885905,16.64936135,97.23437577,79.20901701,86.96855212,99.67918017,1
43.22570351,46.14892397,17.05201646,16.43314158,98.64425749,77.76442109,86.97159244,99.65262974,1
44.63458066,47.18270593,16.88959769,16.26230079,100.7854637,75.56657381,86.97453344,99.53305524,1
45.05021396,47.61795042,16.54638714,16.30053934,93.93565788,82.34588891,86.88535032,99.52656685,1
41.7129283,44.83309452,16.28128644,15.91442618,91.7362026,84.56946463,86.80596751,99.50098014,1
42.34186996,45.92995202,16.29132324,15.84222414,86.99938653,89.21815041,86.73354974,99.59834345,1
42.39905827,46.29702213,15.80857707,15.28139968,87.3551636,88.92099238,86.67083526,99.61617974,1
48.54567339,53.0026902,15.84096669,15.52629981,89.5302375,86.59153115,86.44691494,99.86282742,1
67.65074903,73.83063777,15.80167005,15.61346111,90.55219166,85.41813931,86.45544477,99.93096637,1
67.75861416,72.38085683,15.42543791,15.58226245,93.36912006,82.62435931,85.88240184,100.4128248,1
72.37130094,77.1385787,15.53136081,15.35508638,89.48651047,86.3454319,84.99274323,101.3971829,1
74.11965472,78.10902561,15.62158548,15.13701026,90.02536649,85.71477098,84.56140662,101.9423905,1
79.30967224,82.46186617,15.40495785,15.04750587,90.03308517,85.59602483,84.28321635,102.3209153,1
80.82689115,83.15934812,15.32146258,15.29591946,86.70449283,88.76525294,84.00045256,102.7853212,1
84.53748941,86.48509763,17.31424649,16.82062697,88.54572091,86.24298157,83.86421023,103.7501654,1
86.86380378,90.22251167,19.10454607,18.66354385,88.12541635,86.09134673,84.2822799,104.3982331,1
87.8634778,91.70998251,19.2724016,18.8935704,87.08400012,87.11850547,84.27917247,104.5902465,1
89.40051632,92.5099187,19.20944766,18.94494736,86.72108171,87.52998079,84.2230711,104.7430133,1
88.76524334,91.95270313,18.79372386,18.68643489,87.40930465,87.00061903,83.93688381,104.8831869,1
88.59479683,91.19273449,18.28101127,18.28284891,86.25869151,88.27665396,83.56524341,105.09979,1
90.36998955,94.20444481,19.62535538,19.49066248,82.19041475,91.96590604,83.62051414,105.3747687,2
95.39668844,99.23630351,20.40175962,20.18029307,81.03852184,92.93604599,83.60535353,105.6418643,2
94.95844649,98.9703866,20.40551328,20.27802088,80.75793498,93.2013974,83.82102501,105.5106174,2
94.30008401,98.11773127,22.25591343,21.85326073,82.48763776,90.95962,84.12415731,105.665751,2
94.20815372,98.18726747,21.00693267,20.64445659,86.23674986,87.57011055,84.15025789,105.265317,2
94.33014667,97.58662173,22.45429493,22.41170729,87.64818833,85.62808954,84.84290571,105.0397877,2
93.26263495,96.01607535,22.63707559,22.72317822,90.17935017,82.99493927,85.45696346,104.4956,2
85.70520615,89.16540588,18.03846503,18.27115455,92.26349542,82.10803424,84.6667221,103.6946849,2
85.10353839,87.97054415,17.87417194,18.2986536,90.48893624,83.67376407,84.86992904,103.5254817,2
92.36459225,90.7663584,19.01014611,19.14705119,88.49172402,85.01295901,84.99174029,103.8646551,2
91.51217273,89.62939106,19.52369038,19.2264174,87.62060077,85.70797129,84.85160002,104.0124249,2
91.6420651,89.53783095,20.65349517,21.05718062,84.00088718,88.65315542,85.0436687,104.4305126,2
91.56125679,89.29181911,20.64936443,20.3571834,86.23000953,86.30505467,85.03377623,104.4742657,2
90.3309589,88.65641224,20.34729831,19.83669406,87.65115807,84.8010376,85.0997297,104.4564306,2
88.69149052,88.40736006,19.83106274,19.27468649,88.39594562,84.09411855,85.11250429,104.4174839,2
88.65811826,88.8504274,19.59713338,19.21543827,92.64225886,79.76202874,85.34127065,104.4061891,2
88.42852419,88.92121464,19.88939049,19.45172109,94.80487836,77.46227339,85.41421411,104.6252077,2
87.8451413,88.57156066,20.52435483,19.77126473,97.62641675,74.38401545,85.53850578,104.7686849,2
87.09476195,88.31487265,20.22084776,19.55809456,98.15800517,73.89719121,85.56226727,104.8125344,2
86.05366397,88.19306051,19.68983442,19.58013415,98.70100284,73.49032343,85.65845475,104.8752341,2
84.49397245,87.84359014,19.15412608,19.40896334,96.94592411,75.41677423,85.6792407,104.7721633,2
86.41966574,89.49710211,20.33281467,20.62957106,95.43592996,76.44506361,85.9736743,104.8767784,2
86.54065974,89.55044775,19.87312193,20.23400476,94.31260921,77.72609376,86.0524412,104.6544628,2
83.13438867,88.67703061,16.81914253,17.47027433,93.38489757,79.78131782,85.6964397,103.8968535,2
82.04003501,87.07816668,17.36055636,18.07591318,93.98354852,78.91884492,85.91299478,103.8572883,2
81.60924879,87.01717206,17.32902293,18.24267308,94.11995479,78.80506603,86.06068254,103.7609812,2
79.39806099,85.35881305,16.06951931,17.3027476,91.5589471,81.83441014,85.85138571,103.4819732,2
72.29389832,80.62327498,14.41532249,15.40257947,89.31427789,84.84284188,85.40543503,102.9686868,2
74.49974044,81.86046128,15.66546482,16.36382097,90.9280177,82.84983337,85.87082929,102.731008,2
71.20858312,78.6898894,14.86151481,15.632355,89.95004298,84.14684791,85.95914909,102.1199786,2
71.42189166,78.54385435,15.27612519,15.88898852,89.50205541,84.42943069,86.26780416,101.9603812,2
61.64094305,68.98578922,14.23262154,14.65598736,82.07698443,92.20838827,85.75919818,101.6549965,2
66.03773595,73.02880164,15.89308039,15.75590373,86.35596553,87.30185125,86.18995758,101.6947476,2
66.06631327,73.73581615,15.3681833,15.5981793,87.24641595,86.61629928,86.18948686,101.480991,2
54.51021501,61.36616121,12.27578179,13.20980367,78.93055299,96.13082462,85.14894906,101.2260525,2
57.50708479,64.26278292,13.10668504,14.26210083,78.96585106,95.73112738,85.18219124,101.4061679,2
56.18223047,63.01128779,13.62775918,14.73413244,81.18394203,93.40942261,84.91298766,101.7985248,2
52.61107807,58.63439235,13.90426613,14.80823397,83.40323252,91.27775863,83.91217844,102.7058234,2
55.67226276,61.86547873,14.09749915,15.18467448,80.62658171,94.00393335,83.53154373,103.1855208,2
60.92471089,68.20749062,15.90743322,16.55756591,84.83379176,89.18304068,83.65462311,103.5578593,2
62.01265176,71.60107137,16.28182339,17.2017671,83.84149775,90.22317101,83.66282939,103.6209938,2
54.12862167,60.87157129,15.69952258,16.56596941,84.0415608,90.34574681,83.5787075,103.5115148,2
53.19329342,59.96859313,14.77560685,15.80111657,80.20137714,94.72000812,84.14974433,102.5500939,2
57.34407152,63.95585341,15.28210586,15.85625502,81.22705493,93.76086636,84.98986368,101.8649765,2
61.05334147,68.39251934,15.40258288,15.90100238,82.52337578,92.5642921,87.2757664,99.69198495,2
61.52972045,68.32205879,15.47021345,16.23656166,80.73408508,94.45973048,88.81567938,98.10430406,2
49.05256752,54.52863651,14.70061946,15.55922559,78.88057975,96.70755394,89.08978036,97.53556229,2
60.75263295,65.52444179,14.92509337,16.11477807,78.08713861,97.5118999,89.12983775,97.62537575,2
56.09228482,61.31663399,15.61930155,16.5445951,81.56321197,94.02649327,89.22954852,97.52758965,2
61.88432735,66.98972719,16.16394651,17.13175577,81.01645766,94.61288793,89.30903382,97.63030684,2
56.26471186,62.52970592,17.49618419,18.06398864,81.5614521,93.95153132,89.48529249,97.72208132,2
51.46379371,56.83735739,18.3511562,18.65982526,74.87521185,100.7236115,89.05109824,98.53231248,2
52.66647399,58.94269078,19.75679182,20.23622371,67.47710212,107.9187315,89.19658472,98.86285627,2
51.47595451,56.81169037,20.60567945,21.0769536,61.7733432,113.7017788,89.24835644,99.11353272,2
73.25300438,82.25564116,23.68231078,24.306553,72.63607376,102.3511018,92.20088668,97.62143645,2
71.92741569,80.00144361,22.81002431,23.65525063,73.15638377,102.1662814,92.15979941,97.44470596,2
76.13331129,84.77999806,23.90373243,25.45422797,71.14760772,104.102405,93.30679562,96.94424008,2
81.23843417,89.44254634,24.26028502,25.92406499,72.06026726,103.0674936,93.42326986,96.71145944,2
89.46012767,98.28037393,26.11768635,27.79826602,76.00530066,99.10081438,94.62956953,96.51767523,2
96.17513638,106.9559723,30.6846949,34.23697543,71.35653865,103.3492838,96.65873817,97.1615476,2
95.72850421,107.7939432,30.85506931,36.39653507,66.4703356,108.4070163,98.22309341,96.16384593,1
94.09370394,104.6738951,32.25050136,36.31293739,75.06055539,100.1297597,99.52089196,95.53731767,1
95.60139425,106.7522371,35.27990289,39.81589106,74.8318266,99.9667981,100.3842663,95.69862681,1
89.62321856,101.2952347,32.49355533,37.06124719,74.85478714,100.7785877,99.46558344,95.84787229,1
93.15343171,106.1523261,40.55005536,45.60714583,78.21057973,97.26819611,101.6846694,97.83131847,1
95.9585503,112.729891,45.84951571,55.35354847,74.37036319,101.0479699,102.3540584,100.2585459,1
95.2188243,112.9256538,45.25464125,55.541759,72.83780528,102.6159307,101.8381421,100.2723966,1
95.92938702,113.4461508,45.75719782,55.7703843,73.38271493,102.1869872,101.6923831,100.3571598,1
95.99109193,115.1994004,44.31288498,55.66470877,70.42709621,105.1771249,101.9693365,99.51409148,1
96.13422169,116.2545125,44.96511883,57.0451056,69.73969244,105.8452378,102.1318321,99.4080624,1
94.63204672,115.0476524,47.82342443,59.07267065,72.44018424,103.4799066,102.7954839,99.95210883,1
96.34737919,115.1669391,49.69754,60.09045641,73.9256488,101.9780598,102.7488404,100.0397523,1
97.51442954,115.9263679,50.76887564,60.88677394,74.99227089,101.0757689,102.6128286,100.3982252,1
97.4873231,116.4404918,51.72338703,62.0582478,74.89869084,101.3532809,102.373934,100.5252628,1
98.41556513,119.3425081,53.45348208,65.00453734,74.08053034,102.2510779,102.6161532,100.7582958,1
99.9917131,123.9203973,55.48210575,67.76766555,73.94700186,102.3972773,102.7359379,101.0034254,1
103.8066865,130.6161921,60.18268328,73.09438174,74.18255049,101.9817967,103.3573249,101.2003127,1
110.7596338,138.9127632,70.69065649,84.57680289,75.42782869,100.6177871,105.0123074,102.2370838,1
115.0964282,144.1907171,77.89031057,91.63653244,76.29192336,99.91567802,105.6706584,102.355178,1
117.1510282,145.5615772,80.42865254,95.7470311,75.55585313,101.022282,105.7567067,102.4037915,1
115.9924537,141.1202357,80.75800939,94.52699656,76.69718628,100.3275354,105.3930189,102.0094047,1
118.2503042,139.6872587,85.58277285,94.34629989,80.24337239,96.81549104,105.1996583,101.5278137,1
121.3037096,139.2932286,92.07433679,96.61348681,83.02676777,93.92541913,104.8283475,101.4653048,1
125.488335,139.7526416,96.74542973,97.57486794,85.77815537,91.32751448,104.7387768,101.4968607,1
123.1798891,140.1472772,92.32918878,98.20266078,82.82242577,94.62482643,104.0677463,101.8056277,1
127.2579171,142.6853976,98.67093141,103.6412078,83.22304562,94.16834388,104.0210634,102.1735615,1
132.0296997,152.7980074,104.4960254,117.1492535,76.931588,100.8270856,104.203035,102.7941829,1
136.2052756,149.1425478,107.7543201,113.7466293,82.01681933,95.56846233,104.1196659,102.6112034,1
137.5513447,147.1816543,106.4252082,112.7746488,82.32263052,95.3050142,103.6173773,103.3375457,1
143.4753165,155.5904304,115.1396589,130.6403827,75.54749796,102.6040801,103.299047,103.3896171,1
144.5556328,155.9910157,116.5750281,133.8196307,75.11482007,103.0460313,103.330915,102.9046022,0
145.6873479,155.7038874,117.4847598,133.413812,76.64688759,101.400685,103.3666164,102.9967078,0
141.1415536,153.1125499,111.0595269,128.755081,76.36780434,101.7449699,103.2629758,103.4137248,0
137.7164489,152.4188785,108.3389725,127.7213814,74.81056188,103.5150484,103.4044182,103.1612083,0
138.1270991,152.1036449,107.6663219,127.5035937,75.10357237,103.1505796,103.3748948,102.9717179,0
137.1715654,152.1543299,107.3271423,127.2674357,74.92683991,103.3302922,103.4590524,102.8030987,0
136.4002158,152.7306551,107.3220837,127.8767115,74.23787842,104.0376103,103.6146833,102.4259947,0
126.8778605,152.4881802,95.66134438,126.899803,67.7253933,110.6203215,103.3485803,102.0771627,0
128.346552,152.7539622,95.32307329,126.7368116,67.99887805,110.2390899,103.4313208,101.7038701,0
132.8221717,154.2798777,97.63453703,129.3680313,68.99592034,108.8214892,103.7713433,101.5241326,0
135.2040717,154.6586681,99.09275956,129.0820294,70.26308432,107.4708765,104.1261988,101.4107225,0
140.8070063,155.6422215,107.9753589,130.9640549,73.76219188,104.115472,104.619918,101.1909404,0
142.2360667,155.5880642,108.9994278,131.1106539,74.55483156,103.1609787,104.6501315,101.4522964,0
146.0218303,155.7423692,113.3805005,131.8000961,76.95952894,100.6878683,104.6266583,101.5577475,0
148.8942992,155.5653083,118.1075208,132.3209203,79.58932134,97.9587084,104.589007,101.8094939,0
149.6180543,154.9688653,119.4194883,132.0582238,80.62939089,96.88904567,104.5390128,102.2188017,0
148.9126246,152.9945231,118.9040373,129.2226752,83.16436102,93.90621026,105.1227229,102.626357,0
147.3134203,150.638643,117.7596176,125.1456428,85.70059162,91.11621765,106.2109786,102.7651546,0
143.0458063,153.1706765,117.5182031,130.0870267,82.30591456,94.62332234,107.5599494,100.8564028,0
140.5128076,154.9327135,117.3517815,133.8983687,79.45944057,97.39496612,107.8282713,100.2873929,0
141.7232836,157.4224594,120.3700068,138.9027917,76.56738379,100.4441029,107.9673587,99.46832518,0
139.4120513,156.8732617,121.106441,137.8798406,77.46035277,99.45957948,107.9489831,99.91739832,0
140.7926943,156.7409937,122.6105208,137.5807032,78.31255526,98.38998451,108.2384152,99.88517687,0
140.1095032,152.7463809,120.545111,130.3141452,82.49011373,94.02166406,108.3076897,100.9291715,0
136.0817556,147.5047719,118.1876496,119.9397072,86.99118271,88.88882467,108.3442435,102.3363934,0
127.7160563,145.7538417,106.3578453,113.6011095,84.16469331,91.86387437,108.2716559,102.3913814,0
117.6884528,137.5105869,96.80258593,109.0702218,81.50050272,95.1891156,107.4894017,102.7650319,0
118.8274059,134.9251509,97.53022267,107.593479,82.69197534,94.03567315,107.1073735,103.1192162,0
113.4766124,131.5382599,91.18437842,103.1101968,81.65385286,95.14690375,106.416356,103.2247051,0
95.30641766,121.2104826,70.38763549,90.61456393,74.53390582,102.4136394,102.9293645,103.5473065,0
150.0511332,159.0148799,112.2175393,117.4042967,82.84259302,104.8178769,95.66694316,97.83758115,0
150.5794347,159.9508967,118.7335275,129.6428176,77.09585099,110.711957,94.98367931,99.01745284,0
147.1755905,160.7256224,114.9627797,133.4003824,69.22168072,117.1840192,94.89445901,99.43508892,0
144.6707606,160.1585756,110.457606,131.2964837,68.53138741,118.1231698,95.37265418,99.16479682,0
142.9015839,160.0325328,107.1800729,130.614479,67.96255076,118.4530931,95.65910786,98.0224806,0
141.390392,160.2063234,104.0165073,128.2117763,67.5006533,118.8497971,95.33675285,97.34193903,0
139.0673875,160.5971698,100.7341568,128.5641458,65.00920679,121.2988289,94.61462943,96.46391207,0
133.6393817,161.9146941,96.74163303,132.9540775,58.7952381,127.910117,93.02320388,95.04044264,0
128.8285238,160.874646,91.64722585,131.8165436,57.10660828,130.2575337,90.73891773,94.89415009,0
131.1758777,159.5614613,92.78473712,130.9579748,60.59193721,127.189114,88.27755065,93.88950651,0
130.5169496,156.0442529,93.60686484,127.4288482,64.01507598,123.9246665,87.19179553,94.50703963,0
136.5413418,157.6619002,101.5486757,130.6268373,64.93385322,123.4473543,87.12091264,94.54862759,0
140.1668597,161.4162344,105.7527867,136.931825,62.12488034,127.3686792,86.77212197,93.86106472,0
140.9619962,162.1134149,106.5213808,136.6461899,62.85344468,127.0925061,86.92728395,93.48107696,0
141.7070239,163.9974616,106.8820695,139.9009904,59.07322114,131.0513352,86.77985988,92.58510659,0
145.6796611,165.847966,111.1188304,144.8378168,55.71218823,135.0219403,86.45085404,91.11902452,0
145.997622,166.7439636,110.5108458,143.840616,55.02076843,135.5700833,85.93205087,90.32682134,0
146.5478297,167.9250422,110.5595707,143.3453639,55.00978981,135.4987627,85.66239601,89.3541595,0
146.8803746,168.1551367,110.2065847,145.6630672,51.5920563,139.0285407,84.836204,88.9590235,0
144.5300233,168.846801,109.708439,145.4269135,51.48524309,139.0121801,84.01895835,89.4953429,0
148.127839,168.678436,112.6113472,145.7692308,52.40125903,137.9620624,83.78365396,89.6152574,0
139.834622,168.8829954,106.4167268,147.6694608,46.98488781,143.492262,82.85134697,90.06417501,0
148.2867784,168.5145411,116.0859259,150.4840489,48.35312274,142.3178243,82.14501857,91.1715212,0
148.8225189,167.6276452,115.2625143,151.513677,46.62759387,144.1530336,81.24427811,91.49240774,0
134.5072382,167.6579733,99.75830509,149.7611204,41.39764011,148.8513957,80.64659992,91.68571645,0
135.5929851,167.8580074,100.5032701,148.9988203,42.31500201,148.0472128,80.72433178,91.53410394,0
135.8109785,167.9758328,101.3970926,149.9692144,41.97589263,148.4893796,80.80561014,91.44625969,0
133.5481877,168.0805821,99.31699193,149.9930249,41.58679684,149.0892014,80.86255511,91.26015407,0
132.956709,168.6664491,99.99488864,148.21459,43.77081045,147.0621814,80.88682896,90.94629997,0
126.938819,168.5326884,94.11927454,146.446595,42.89064944,147.8761071,80.96874231,90.80316398,0
134.8702376,168.8449126,101.8136344,148.1968897,44.19690037,146.1916124,80.5772606,90.97113101,3
133.7758388,169.0137535,101.6048806,147.6924184,44.12572029,146.1006459,80.5473254,90.99217268,3
132.9846872,168.9108911,101.4868988,146.0816459,45.44467261,144.8870105,80.58817306,91.06317183,3
122.0572002,168.5608408,88.98122443,143.0799843,42.25306067,147.973814,81.46230113,91.65677459,3
123.5640704,169.1307836,90.37757751,143.8901817,42.20561581,148.2314828,81.25261912,92.34627697,3
117.2690162,169.4462301,83.16769181,145.3357394,38.79935707,151.671029,81.88633968,92.43511464,3
110.5700898,169.0875767,74.7206239,145.4150665,36.18900302,154.376839,82.91092651,92.41743342,3
110.7873163,168.8141228,73.09022272,144.8867787,36.10389696,154.5713927,82.97861386,92.21141027,3
95.55548379,168.9680346,57.58381494,144.0013311,31.36061077,159.0294755,85.43614361,92.32292871,3
92.50386999,164.637302,54.76099734,131.2797548,34.1504449,156.0171609,85.88505259,91.49033647,3
80.09120763,145.6738936,42.39492493,109.6913487,32.49833377,157.2744772,87.9148537,89.81661502,3
79.63135352,164.5425225,43.84345932,131.8449364,28.57382045,161.3875568,88.03455446,91.14230326,3
66.92928467,167.0670667,38.89999432,140.8565336,24.59195237,165.0568522,90.29628232,92.67670177,3
58.21435577,166.5264846,31.73349423,141.7634959,21.63420579,167.8403222,91.64792562,92.49639059,3
60.82702958,167.3756398,33.18715202,141.9249522,22.31869533,166.940913,90.81306585,91.86623206,3
56.43060934,165.3735087,33.9327827,142.9786148,22.25122264,166.6551652,90.85493265,92.07932802,3
53.67846,155.6859723,31.48185455,133.1648973,22.33093695,166.0248186,91.2928763,91.09697774,3
46.46240882,154.8095848,25.3669655,134.0812695,19.15977282,168.801099,91.80719077,90.58895267,3
47.82924663,122.5272681,25.18256575,99.45010708,21.82772036,166.4014386,88.24636102,86.89099819,3
42.79905511,83.28933724,22.26964904,61.78775349,22.46988664,165.6784776,85.04251292,88.59118404,3
42.31444411,63.67155951,21.80417857,41.75654157,26.9859058,161.2117838,81.3490644,92.77209703,3
40.96352773,76.27231809,20.34020157,53.82453327,21.6251202,166.7759941,80.97195508,91.20800896,3
41.12514869,58.00789049,20.25933145,35.0438365,28.22127464,159.9909666,77.75711628,96.73609765,3
39.13114143,51.46668441,19.81163912,29.32463667,33.44219091,154.4485953,78.00683584,97.39235099,3
36.88955584,44.35877679,19.09862478,23.58334622,45.39173472,142.4624693,78.51903614,97.85006884,3
36.84531932,49.93623581,18.97233931,27.77531302,32.25981908,155.7551583,78.41375749,97.28324481,3
35.52443591,46.65342737,17.69510445,25.08968568,30.99523113,156.9112242,78.46151715,97.70001749,3
33.75299632,42.79475864,16.84504323,22.27323775,29.94859043,158.3643959,79.6291562,97.15253489,3
31.0648298,37.87610979,16.44524447,20.25023015,33.96720452,154.312718,79.75399586,97.22957845,3
30.224092,36.39710016,16.08791765,19.58648663,32.54807503,155.7634226,80.95763942,96.19785249,3
36.24748712,42.5920548,15.86276964,18.32897193,34.78679245,154.3011366,82.7058022,94.6914403,4
40.03837456,45.58297136,15.41553046,16.84947318,39.74503468,149.3963791,82.66673664,94.85410441,4
41.25176517,46.94983285,15.24000321,15.55520244,45.23947003,144.2452735,82.26792424,95.2562417,4
40.20889147,45.857466,14.47356667,14.7307209,38.61421386,150.564579,81.88164988,95.61266745,4
42.30907962,47.83306178,14.53519184,14.3645017,43.65354165,146.0268165,81.60988278,96.01632501,4
47.15105196,53.68878292,14.44119534,13.91339612,53.07614551,136.7542873,81.65932502,96.10382883,4
44.32644482,50.60232861,14.05320556,13.89437467,47.4663706,142.1316395,81.92016059,95.86142756,4
46.75334466,53.58620699,13.93368678,13.7783082,48.70511423,141.0029149,82.41619762,95.452344,4
56.85468819,64.54146434,13.0897288,12.58235948,57.27709346,131.8673286,83.6277069,94.33902256,4
57.68746338,65.83863423,12.59852243,12.57974666,50.38386736,138.7060386,85.48959538,92.67869474,4
67.3984307,74.43835708,12.45827193,13.11621382,47.92822163,141.1854545,87.10962038,91.0849021,4
79.56276118,87.53251798,11.71497195,12.28572156,50.5623752,138.0442279,88.20711218,90.00213532,4
64.90441961,67.68707502,11.70383203,12.68867109,39.65007202,148.7692046,92.30223476,85.99058288,4
60.90147889,65.52739558,11.47884573,12.33196868,39.42283923,148.7970262,93.46802796,84.82572109,4
63.34434377,68.38780491,11.19831829,11.86306687,41.08767493,146.8637974,93.50219718,84.82774032,4
74.48712612,80.07375357,10.8484238,11.057365,45.46068211,142.1922181,93.83662997,84.5316558,4
92.78782911,92.04333549,10.72303498,11.29205297,47.61032526,140.1624533,92.29483212,86.05208566,4
97.97830945,95.06509129,11.93151988,12.30457467,52.27708729,136.5389704,91.46745497,86.68699828,4
94.80757656,91.88545496,11.65254828,12.46264809,65.370417,123.4735861,91.00206213,87.04562966,4
90.42199153,87.01473847,11.99647031,12.74307303,68.95529603,120.2669668,90.43315122,87.35051916,4
92.54937086,88.72503193,13.39822273,13.88729323,72.76090248,117.3650174,89.65290111,88.01003577,4
94.33738652,90.31949588,13.17707459,13.49614624,78.26509066,111.7126421,88.2531129,89.49482756,4
94.64262558,90.76086604,12.2785332,12.91880725,82.1059977,107.3628728,87.1247406,90.69850912,4
96.8944701,94.25134059,13.07274586,13.94370176,85.58810485,104.4746943,86.94283785,90.83320146,4
99.08701686,96.41517369,12.8524981,13.48458367,84.66849893,105.0987528,86.77540054,91.16920517,4
97.02202187,94.8912601,11.89080479,12.39288651,78.72192835,110.3655001,85.76523315,92.37178357,4
95.20138775,94.44934964,11.31406779,10.88045554,74.71493616,113.7141156,83.68475788,94.55701123,4
94.26082003,93.89051926,11.48962903,11.02185541,71.29217939,117.2083421,82.7136661,95.62936633,4
93.80835188,91.23344375,10.91113361,10.72007814,67.04809497,121.0314439,82.23641447,96.24879651,4
93.05518619,91.47274423,11.10964232,10.85725536,68.7807928,119.3364133,82.30554357,96.22318511,4
88.98082512,90.98155482,11.40922611,11.86562796,64.40062203,123.9274295,83.33581333,95.22182711,4
72.84620825,78.17835424,10.45456511,10.92534275,61.30494171,126.1531699,83.66526965,95.05189056,4
62.24419153,68.85439297,9.934104038,10.46172824,59.12855997,127.8199544,84.12389811,94.67648776,4
53.20063733,61.21940453,9.703021358,10.20469313,55.70545043,130.8458927,85.4249582,93.41651723,4
47.35846871,55.21910831,9.80850619,10.33786122,54.64323388,131.7812996,85.94427046,92.81874604,4
39.17136118,46.77889161,9.680721768,10.44793634,44.08478937,142.1518273,90.81805511,87.88572545,4
43.88504054,50.24564766,10.20851635,10.95194875,45.65594474,140.9091928,93.83233932,84.73562162,4
46.42249855,52.03588073,10.56509855,11.355309,43.34944239,143.414905,96.39147812,82.09035752,4
43.65112448,49.25453668,10.86195302,12.07433813,36.31078927,150.7213878,98.30613167,79.93337245,4
48.89993463,50.46606763,11.19796796,12.48422664,34.57356503,152.8117906,100.7054828,77.25953461,4
47.72027433,52.39155333,11.75971977,13.27027567,38.12475994,149.5575902,100.2219496,77.58361296,4
51.55148446,59.21976563,13.44184144,14.33806163,44.52836115,143.677696,99.56016641,77.86220684,4
48.20541741,53.23004437,13.67955307,14.36563142,41.27081991,146.9751834,98.92336419,78.63120558,4
45.26891327,49.48369715,14.22440912,15.02803758,46.90155683,141.6018037,97.83363048,79.67773225,4
49.71794094,54.59833891,15.13867225,15.85452107,49.61153276,139.1915318,96.83804613,80.62865695,4
47.64562935,52.08866296,15.66627507,16.2507889,54.38152407,134.2162216,96.131768,81.26107464,4
48.65697684,53.28274501,16.68867102,17.22808128,46.2726443,142.6477942,96.03098912,81.2889317,4
44.22443038,48.07373711,16.9007582,17.30966441,48.49468132,140.1953218,95.91800034,81.34284606,4
40.78109287,44.50743513,17.55615549,18.93856677,40.52963966,147.88132,95.46868218,81.64991279,4
38.5341793,43.41213985,18.08162377,21.21057441,31.45180286,157.047147,94.75265288,82.40652023,4
35.94613663,43.83994299,19.35985576,26.41954,28.45298814,159.8496693,93.54150407,83.18372812,4
35.51861463,42.83231306,19.8509137,26.84539153,31.49389433,156.3554736,92.03981265,84.5315555,4
36.43285467,51.12661992,22.18028656,36.77954278,28.50464017,159.1703906,91.15912111,85.206873,4
38.05565748,57.67602081,23.88790836,43.63136444,27.39589906,160.6799331,90.75802822,85.58150809,4
39.94912316,66.06720073,28.42230637,53.98432109,29.77883137,158.9442381,91.6024336,84.81655002,4
41.70892383,61.86499686,28.45060584,48.18012499,31.83854247,156.8936895,92.1989641,84.00054621,4
45.52349224,66.04495483,31.1878441,51.50319524,34.46599817,153.8441577,93.89051452,82.36899442,4
46.84152778,62.69158529,32.59667871,48.45836128,38.81562998,149.8005808,93.97807486,81.67118758,4
49.73726198,75.63266764,35.36354398,61.35323797,35.49608395,153.0097685,93.24759114,83.22826788,4
51.62548296,71.43394791,36.95410021,56.56683766,40.60822475,148.0495134,92.35380475,83.00336612,4
56.4523027,89.65036527,41.02577014,73.47918234,37.30655107,152.0622415,91.39236714,84.8851926,3
66.29586983,113.7502528,43.00058371,88.71743311,34.26738812,155.1617024,90.85958672,86.76914034,3
