back_angle_R,back_angle_L,knee_angle_R,knee_angle_L,ankle_knee_knee_R,ankle_knee_knee_L,hip_hip_knee_R,hip_hip_knee_L,is_stand,is_back_front,is_knee_narrow,is_knee_wide
148.5598705,150.333835,107.6211122,102.8438679,94.90275316,84.39975795,97.28569387,96.79110072,1,0,0,0
148.6031227,150.2820548,107.5994298,102.7662261,95.04051792,84.28698277,97.25140057,96.78427595,1,0,0,0
148.9970779,150.5586163,108.1082211,103.9356111,95.15991413,84.19573568,97.22200553,96.88427642,1,0,0,0
149.1585421,150.7896419,108.2894816,104.2898913,95.17820822,84.18941506,97.27315125,96.90970027,1,0,0,0
149.1577253,150.6344861,108.1882491,103.8229478,95.50966541,83.85749696,97.27444974,96.93844083,1,0,0,0
149.2895383,150.6824748,108.2963999,103.7817646,95.68998308,83.68153726,97.2766888,96.95637614,1,0,0,0
149.3259763,150.6730691,108.3569792,103.7158179,95.83754903,83.53563289,97.25847346,96.98752276,1,0,0,0
149.2992009,150.8259842,108.4592869,103.8175365,95.84537714,83.53653615,97.2561526,97.00976886,1,0,0,0
149.1430289,150.8804414,108.4527671,103.8513255,95.76685923,83.61691783,97.27311968,96.99727335,1,0,0,0
149.1061858,150.5737119,108.5087677,103.8950241,95.85925272,83.52790636,97.29135101,96.99774964,1,0,0,0
149.2063181,150.798373,108.4005001,103.8256999,95.81432316,83.57108829,97.32274764,96.98291524,1,0,0,0
149.3166654,151.0660736,108.4551879,103.9742454,95.76848037,83.61925903,97.34122729,96.97700502,1,0,0,0
149.4818185,151.3139746,108.9694902,104.6613913,95.67224404,83.70953621,97.37643738,96.96488114,1,0,0,0
149.4743566,151.268859,109.1341789,104.7092297,95.77737333,83.59810386,97.39316057,96.97129404,1,0,0,0
149.5234924,151.3256159,109.2966222,104.9044196,95.75449733,83.61957887,97.41030829,96.96609457,1,0,0,0
149.8695901,151.2030282,109.1408722,104.4092392,96.22165756,83.1507786,97.45966266,96.94673661,1,0,0,0
149.8305229,151.3585046,109.2212364,105.0390078,96.27653489,83.08469908,97.35934581,97.1427884,1,0,0,0
149.9095031,151.5689894,109.4891559,105.6047868,96.05476787,83.27853333,97.35655063,97.23215052,1,0,0,0
149.9024664,151.941661,109.9570182,106.7131973,95.84549276,83.49835225,97.2985959,97.30601064,1,0,0,0
149.7919008,152.0790572,110.0520413,106.9259002,95.84797883,83.50943986,97.23924346,97.3441257,1,0,0,0
149.7382611,151.9356775,109.8603347,106.6883622,96.17800064,83.19708305,97.20532411,97.38372483,1,0,0,0
149.7448152,151.8636276,109.7928187,106.5473142,96.3866931,83.00264886,97.18071633,97.41378496,1,0,0,0
149.7096155,151.6702605,109.6993939,106.2987539,96.57337583,82.83019356,97.15533668,97.41960836,1,0,0,0
149.8043242,151.7641869,109.6837542,106.2895474,96.70082093,82.71067787,97.11270241,97.44617374,1,0,0,0
150.6296244,152.652949,109.6943238,106.3184017,97.0544086,82.37441592,97.09834246,97.47403359,1,0,0,0
150.9133238,153.0732363,109.7454528,106.422419,97.15431982,82.282635,97.10699288,97.46737388,1,0,0,0
151.0882065,153.2968187,109.9120834,106.8620416,97.1514044,82.29945781,97.12961058,97.4372699,1,0,0,0
151.2671685,152.5066632,109.6034501,105.5551702,98.1541105,81.27577735,97.03354139,97.60884139,1,0,0,0
151.1864714,152.5880999,109.6331097,105.6611083,98.14001857,81.2892708,97.03735453,97.60813822,1,0,0,0
151.0950567,152.6653161,109.6270696,105.723568,98.13606609,81.29597353,97.0346863,97.59645178,1,0,0,0
151.0123975,152.6949468,109.6759889,105.828564,98.23386483,81.19914122,96.9755515,97.64640977,1,0,0,0
150.9652401,152.8870349,109.5547618,105.9054269,98.33316521,81.10337704,96.91068983,97.69774929,1,0,0,0
150.8915872,153.056561,109.4916367,106.0425478,98.41062282,81.03281472,96.84480784,97.74712232,1,0,0,0
151.1245687,153.2018703,109.3916632,106.0767732,98.4594203,80.98256382,96.76996441,97.80085818,1,0,0,0
151.3872425,153.2532624,109.3145937,106.0390847,98.51841303,80.9202756,96.72219123,97.8405172,1,0,0,0
151.5058993,153.3845835,109.3622773,106.228937,98.57553625,80.86552161,96.68782162,97.87601044,1,0,0,0
151.5458596,153.4775768,109.4464662,106.3789282,98.63783913,80.80405258,96.6721481,97.90175666,1,0,0,0
151.433052,153.1962572,109.2647049,105.9337489,98.84000435,80.5864424,96.66578691,97.94801439,1,0,0,0
151.3931148,152.8262594,108.9644114,105.496431,98.97367294,80.45011191,96.65616952,97.96860795,1,0,0,0
151.2177238,152.3255272,108.5758005,104.8336593,99.15397697,80.25880148,96.6470132,97.99372778,1,0,0,0
151.1125603,152.1718704,108.6057996,104.8430598,99.17827483,80.23092824,96.64642034,98.00183436,1,0,0,0
151.0359368,152.1687116,108.6315104,104.9025171,99.14397505,80.26436419,96.65555653,97.99405398,1,0,0,0
150.5428343,152.4953707,108.7452508,105.6981704,98.58173962,80.83357073,96.7295032,97.82440284,1,0,0,0
150.4318687,152.9559373,108.8565078,106.496273,98.01707445,81.40489051,96.76599291,97.70324341,1,0,0,0
150.4212578,153.3401688,109.0417083,107.0647676,97.61358979,81.8031403,96.80324943,97.61665607,1,0,0,0
150.4340452,153.7462945,109.5915761,107.8980733,97.28208743,82.11640066,96.82676876,97.56017873,1,0,0,0
150.8132412,153.3235567,109.6185194,107.4662327,97.98285497,81.43660496,96.83774354,97.68942908,1,0,0,0
150.8074693,153.3751525,109.6410029,107.5809709,97.85635729,81.57221202,96.84756457,97.66132762,1,0,0,0
150.7972163,153.4353772,109.6603865,107.5656292,97.87342117,81.54099897,96.90102352,97.62785771,1,0,0,0
150.9475627,153.7078381,109.7226738,107.5805807,97.91234938,81.49553191,96.940278,97.59611954,1,0,0,0
150.9525285,153.7185469,109.7242727,107.5709863,97.93202814,81.4728419,96.96303088,97.57966309,1,0,0,0
150.9358396,153.7371366,109.710383,107.5168207,97.97543351,81.42859653,96.98765134,97.55394174,1,0,0,0
150.914153,153.5878874,109.6638598,107.3005526,98.15021611,81.25854697,96.98194856,97.56504743,1,0,0,0
150.9561095,153.5816395,109.6776523,107.3270329,98.18683262,81.23658486,96.94391194,97.5772284,1,0,0,0
151.0051625,153.581028,109.6910223,107.3210042,98.24828844,81.18805761,96.90391319,97.59670235,1,0,0,0
151.0188705,153.6020448,109.6982936,107.3138365,98.26218547,81.17964231,96.91685677,97.57991198,1,0,0,0
150.9868496,153.5639069,109.6833881,107.2357482,98.29392619,81.14843496,96.93837225,97.56177853,1,0,0,0
150.8575587,153.5726417,109.7738527,107.3712913,98.24938248,81.19018188,96.96425207,97.53773797,1,0,0,0
150.7933623,153.8100505,109.9955391,107.7588644,97.93795124,81.49346807,97.01727243,97.45365916,1,0,0,0
150.7345122,153.8241864,109.9618091,107.7218376,97.84531194,81.58579404,97.03768028,97.42641603,1,0,0,0
150.5426882,153.6966714,109.7771483,107.4503692,97.7999618,81.62427991,97.04148874,97.40932465,1,0,0,0
150.4500393,153.6689352,109.63844,107.3114914,97.76166003,81.65643477,97.03818462,97.39913676,1,0,0,0
150.2653432,153.6224474,109.6614896,107.2949948,97.79133525,81.6268148,97.03921469,97.40137831,1,0,0,0
150.1487594,153.5017171,109.672076,107.1099051,97.93447918,81.47314227,97.02900753,97.44329289,1,0,0,0
150.1045842,153.4473449,109.6713794,107.0175296,97.97585965,81.4162863,97.0110514,97.4719378,1,0,0,0
150.0443944,153.4673988,109.6564117,106.9557296,97.89135598,81.48893001,97.04095193,97.43904127,1,0,0,0
149.9093516,153.5883488,109.5019242,106.5763414,98.02423741,81.366646,97.0686612,97.3938709,1,0,0,0
149.852495,153.4180953,109.4273775,106.1881655,98.29378535,81.09386445,97.09456173,97.401558,1,0,0,0
149.7761529,153.2114655,109.3128016,105.7896974,98.53141642,80.85146631,97.11514192,97.40934596,1,0,0,0
149.765586,153.1268347,109.263604,105.6573532,98.72911121,80.65827387,97.11201919,97.41414685,1,0,0,0
149.7838321,153.1360135,109.1982262,105.4932418,98.68283155,80.69045561,97.11181866,97.37933125,1,0,0,0
149.8652865,152.572762,109.1898735,105.2179251,98.94901382,80.43535063,97.15006671,97.33794707,1,0,0,0
149.9693048,152.3351039,109.3725437,105.2433499,99.20114902,80.20010349,97.14493827,97.31300045,1,0,0,0
149.7663717,152.1905133,109.6070614,105.3530228,99.32661578,80.10605141,97.14580735,97.2502364,1,0,0,0
149.7798862,152.1648616,109.7348866,105.4081614,99.42136113,80.03249471,97.1299116,97.22742084,1,0,0,0
149.684509,152.1481773,109.9904258,105.6340352,99.45607194,80.01231951,97.15672253,97.17546291,1,0,0,0
149.1617324,151.5988593,109.4486111,104.7130824,99.60887363,79.83971966,97.21293903,97.2191502,1,0,0,0
149.1200761,151.7164453,109.8941062,105.221689,99.40633126,80.05289945,97.22876022,97.18882288,1,0,0,0
148.9235819,152.0876846,110.0171936,105.5748231,98.96631251,80.48579893,97.20722611,97.14573035,1,0,0,0
148.7337634,151.9995729,109.8214422,105.635681,98.31551245,81.11297366,97.23454288,97.06801621,1,0,0,0
148.6797847,151.9242392,109.7808888,105.6681814,98.20350604,81.21487955,97.22009501,97.07622923,1,0,0,0
148.7187117,151.993547,109.7974032,105.8221819,98.10084449,81.31840872,97.20217424,97.07839967,1,0,0,0
148.7468543,152.1369664,109.9157668,106.1790485,97.65219184,81.77251283,97.29120462,96.96769629,1,0,0,0
148.7971785,152.3780571,110.2061862,106.7380746,97.29170164,82.13097024,97.31807555,96.92278513,1,0,0,0
148.7600061,152.4626653,110.3359839,107.0162948,97.1079026,82.30987252,97.3257938,96.89863319,1,0,0,0
148.7788703,152.4236452,110.3167278,107.0057516,97.04354135,82.37410606,97.33368,96.89624389,1,0,0,0
148.8126273,152.4275622,110.3270223,107.0053489,97.05806625,82.36155042,97.31743347,96.90772608,1,0,0,0
148.8815711,152.3677144,110.2698133,106.9103586,97.15314493,82.26817973,97.30753443,96.92531893,1,0,0,0
148.9394431,152.3760888,110.2781739,106.951201,97.16583657,82.25995398,97.29357096,96.93869718,1,0,0,0
149.1017191,152.5255156,110.1641204,106.8870614,97.14534512,82.27777976,97.27888396,96.94961334,1,0,0,0
149.0621058,152.4222549,110.0842733,106.7274392,97.20256206,82.20310101,97.26877041,96.96617152,1,0,0,0
149.6378083,152.9245864,109.6723784,105.82606,97.63630738,81.80319284,97.19629671,97.00646848,1,0,0,0
150.0461449,152.9932494,109.599929,105.5861624,97.8116454,81.63190117,97.13896717,97.10808577,1,0,0,0
150.2702069,152.6396645,109.40024,104.9564709,98.24653839,81.19482245,97.10087868,97.21624361,1,0,0,0
150.2739565,152.6229174,109.3813335,104.9424055,98.23760097,81.20864126,97.09220309,97.23314975,1,0,0,0
150.2525301,152.6369742,109.3845109,104.9885792,98.20773962,81.25364793,97.07953713,97.22382975,1,0,0,0
150.2263255,152.622034,109.2720857,104.7847589,98.13823871,81.31516141,97.08392599,97.23876835,1,0,0,0
150.1915544,152.5783098,109.2480696,104.8290053,98.13456676,81.3252291,97.05871813,97.26186097,1,0,0,0
150.0046828,152.3903888,109.19239,104.8274628,98.00893395,81.45296783,97.03911601,97.28528938,1,0,0,0
150.0075594,152.2902969,109.1927847,104.9119646,97.95227142,81.52272623,97.0160627,97.3094595,1,0,0,0
149.9973616,152.2659146,109.1067192,104.8319717,97.84437306,81.65323001,97.03908921,97.26182329,1,0,0,0
150.2657113,153.009075,109.5967944,106.0081615,97.52591957,82.00897183,97.00327663,97.2532846,1,0,0,0
150.2903988,153.1893491,109.5353595,106.0671727,97.4378006,82.1042472,96.98215634,97.25867068,1,0,0,0
150.1740203,153.6856854,109.9093367,107.0495409,96.63665221,82.90181338,96.96545273,97.19787511,1,0,0,0
150.0938895,153.739001,109.7319105,107.0104574,96.4789931,83.0614519,96.99120944,97.18724744,1,0,0,0
150.1515176,153.7263097,109.6895203,106.7399968,96.4150115,83.11503877,97.03758585,97.17346729,1,0,0,0
150.1647631,153.6996883,109.5556618,106.6209472,96.39712266,83.144798,97.04102543,97.22433737,1,0,0,0
150.2719888,154.0201219,109.5556907,106.9518257,96.09258203,83.45298862,97.06605948,97.18654336,1,0,0,0
150.315185,154.5846061,109.6991071,107.9391869,95.35093454,84.19317456,97.08326913,97.13186099,1,0,0,0
150.4272521,155.0136368,109.8224186,108.7007279,94.68748939,84.86808764,97.12621876,97.04325156,1,0,0,0
150.4708299,154.8358251,110.1330688,108.8581728,94.82719855,84.72349914,97.17778893,97.04251829,1,0,0,0
150.7646814,154.8325715,110.6323893,109.1134693,95.3003364,84.23903437,97.14369513,97.12997718,1,0,0,0
150.9738648,154.8278809,111.0663356,109.2606247,95.69093495,83.82668525,97.14976206,97.2044721,1,0,0,0
151.1406457,154.6638465,111.3276435,109.3509521,96.06285454,83.44290728,97.16365847,97.25368895,1,0,0,0
151.1173436,154.4127058,110.9932882,108.2911514,96.36226333,83.09781937,97.1768209,97.29251185,1,0,0,0
151.2731078,154.2341136,110.8109996,107.7993463,96.62705695,82.8255319,97.14598205,97.34323391,1,0,0,0
151.342391,154.2191438,110.7632364,107.7736587,96.69707356,82.75667567,97.11548254,97.3743611,1,0,0,0
151.2576722,154.1283457,110.4456795,107.2719046,96.83611146,82.61413307,97.14603008,97.36591176,1,0,0,0
151.1214087,153.9850518,110.2631318,106.9312704,96.93553884,82.49876686,97.16887349,97.37782017,1,0,0,0
151.0293142,153.9947582,110.1767751,106.8632622,96.88157257,82.53677745,97.21571135,97.37146652,1,0,0,0
150.9266292,153.9540466,110.1148659,106.8380826,96.87731814,82.53663974,97.22313124,97.38806668,1,0,0,0
150.8463854,153.8299883,110.2381214,107.0652522,96.84881413,82.5672374,97.23608948,97.37055549,1,0,0,0
150.8261838,153.6766748,110.3569686,107.1234064,96.95372646,82.45731179,97.2399147,97.37738792,1,0,0,0
150.6901107,153.5038597,110.3535326,107.1513062,96.99582452,82.41594965,97.23339526,97.37569758,1,0,0,0
150.6641574,153.5443172,110.4756115,107.5575371,96.99471789,82.41905144,97.21213316,97.39836389,1,0,0,0
150.6562325,153.6976889,110.6544571,107.9253093,96.78166835,82.63624112,97.22694951,97.37246188,1,0,0,0
150.6498849,153.8036671,110.6823102,108.1030328,96.64639097,82.79135669,97.22657348,97.35303321,1,0,0,0
150.5275878,153.8680931,110.752481,108.295996,96.46529512,82.97599383,97.22439112,97.33013029,1,0,0,0
150.3774647,153.8545913,110.772747,108.4078199,96.18144495,83.23469912,97.22073823,97.3522383,1,0,0,0
150.1972711,153.6586294,110.684624,108.3704369,96.09857735,83.29794487,97.21418165,97.40105906,1,0,0,0
150.1129989,153.5272269,110.6307466,108.2843535,96.08255861,83.30519667,97.2096698,97.42966946,1,0,0,0
150.1255972,153.0934098,110.5302054,108.0252865,96.46655031,82.92115159,97.30012099,97.42398966,1,0,0,0
150.1292181,152.4916084,110.1880001,107.1905095,97.18586468,82.21727489,97.3230406,97.49809303,1,0,0,0
150.148278,152.1903384,110.2173302,106.7685584,97.64540576,81.75543628,97.32019675,97.56198397,1,0,0,0
150.2174245,152.1561662,110.3673032,106.7006449,97.81060795,81.57714573,97.32085349,97.59591212,1,0,0,0
150.2738136,152.248579,110.4997896,106.7624212,97.96435829,81.40808595,97.31346546,97.63162529,1,0,0,0
150.2467906,152.7744262,110.853309,108.1237825,97.29070562,82.1702237,97.33586568,97.40928874,1,0,0,0
150.3448591,153.0211174,111.1378941,108.6374161,97.31076174,82.16398041,97.36987979,97.36164798,1,0,0,0
150.3819102,153.2588057,111.5355204,109.2398383,97.08339822,82.39007541,97.36048999,97.3162887,1,0,0,0
150.3201782,153.2182706,111.6356728,109.391202,97.03586987,82.42981137,97.35705223,97.29899378,1,0,0,0
150.2744291,153.2939151,111.7135881,109.54703,97.02607821,82.43150436,97.3470733,97.27993513,1,0,0,0
150.3309271,153.6102255,111.5701846,109.3099639,97.10825591,82.33350184,97.38305911,97.17824254,1,0,0,0
150.4174533,153.6707195,111.4906728,109.2073471,97.30711452,82.08238653,97.41398115,97.15624541,1,0,0,0
150.4973914,153.6382099,111.4238822,108.9632832,97.6379869,81.7111715,97.43739115,97.15749894,1,0,0,0
150.4432493,153.580065,111.4028278,108.8730938,97.72914167,81.59450787,97.45003278,97.14438997,1,0,0,0
150.2715552,153.4956456,111.3936487,108.8261675,97.78098233,81.53888575,97.46246575,97.12523502,1,0,0,0
150.2264357,153.4853767,111.4040181,108.8070733,97.78791199,81.52775515,97.4610316,97.12409374,1,0,0,0
150.2083283,153.2862429,111.4407359,108.8014787,97.83915532,81.46829864,97.47127057,97.12062328,1,0,0,0
150.1145244,153.2938837,111.7255168,109.3565434,97.64679882,81.65028625,97.50672427,97.06119146,1,0,0,0
150.1772466,153.5272332,111.9863402,109.9622597,97.4267321,81.88856084,97.52638023,97.01098355,1,0,0,0
150.2479286,153.6487101,112.1131223,110.1159274,97.37708162,81.93953127,97.52493137,97.00054754,1,0,0,0
150.2524438,153.7340682,112.1105406,110.2647069,97.26546292,82.05427026,97.52522124,96.99582664,1,0,0,0
150.2672184,153.8977499,112.3427619,110.7076406,97.01163069,82.33366053,97.47259474,96.96094785,1,0,0,0
150.2491384,153.9781069,112.4509618,110.9373434,96.86805941,82.48543891,97.42055239,96.96781752,1,0,0,0
150.2716013,154.085182,112.5377965,111.1605581,96.76318709,82.60469599,97.38553648,96.93997773,1,0,0,0
150.3659719,154.4617984,112.5672701,111.1613558,96.7372674,82.63755815,97.35123052,96.94387882,1,0,0,0
150.4733258,154.6185792,112.19852,110.8875148,96.69911293,82.67883879,97.22032112,97.0152265,1,0,0,0
150.5649424,154.5786806,112.1003318,110.7931967,96.75257633,82.62905462,97.13342716,97.07907732,1,0,0,0
150.3880096,154.5741571,111.9763919,110.8877421,96.50105402,82.87393677,97.05908526,97.09514221,1,0,0,0
150.4169081,154.5137523,111.9346363,110.760217,96.62013539,82.77573125,97.01397924,97.10614888,1,0,0,0
150.3945014,154.2541588,111.727481,110.3185815,96.84940287,82.55463769,96.94530808,97.17415424,1,0,0,0
150.41716,154.1934329,111.6956941,110.3259765,96.82783921,82.57178154,96.90071548,97.20990548,1,0,0,0
150.5456477,154.1504327,111.5389976,110.0533389,96.88213041,82.50473099,96.8729281,97.27798653,1,0,0,0
150.5571625,154.1635801,111.4068838,109.8278729,96.889791,82.48550903,96.87007033,97.31564685,1,0,0,0
150.4470354,154.3155783,111.4257224,110.1151888,96.63964832,82.73842719,96.87620733,97.30991634,1,0,0,0
150.3492512,154.273941,111.40911,109.925894,96.4570012,82.89712678,96.93954104,97.26878071,1,0,0,0
150.2835317,154.1809794,110.8723432,108.8786785,96.45523133,82.89738442,96.92364882,97.358524,1,0,0,0
150.2015667,154.2439065,110.6611589,108.6273,96.37258962,82.9455861,97.05568337,97.31386497,1,0,0,0
150.2033443,154.3176307,110.6716284,108.7359757,96.34607738,82.9704054,97.10297935,97.293051,1,0,0,0
150.1554558,154.2524626,110.5594175,108.5787948,96.35505035,82.95528147,97.10481919,97.30290017,1,0,0,0
150.1407663,154.200836,110.4932793,108.5012719,96.38996722,82.9264421,97.11845233,97.29523835,1,0,0,0
150.2804949,153.779863,110.6846575,108.4551939,96.74280124,82.57517564,97.14137436,97.33874395,1,0,0,0
150.3750253,153.3402993,111.0826117,108.5874952,97.00246052,82.29024565,97.19786396,97.37915209,1,0,0,0
150.481922,153.1160086,111.3776825,108.7715243,97.16218033,82.11188877,97.23413828,97.41573849,1,0,0,0
150.540455,152.7068219,111.4119146,108.7018848,97.51887952,81.75656071,97.20927184,97.47810744,1,0,0,0
150.4934277,152.4681805,111.4171049,108.6002256,97.74193534,81.53421059,97.1609372,97.53582487,1,0,0,0
150.2434477,152.0817839,111.5490604,108.6638831,97.90986813,81.36770557,97.15876864,97.54577166,1,0,0,0
150.2343036,151.9894873,111.7227822,108.9542071,98.00269771,81.29331887,97.11933372,97.59145841,1,0,0,0
150.2132276,152.056382,111.673882,108.9501061,97.93047878,81.35850337,97.1108744,97.60158839,1,0,0,0
150.2397583,152.2376224,111.6968927,109.0264227,97.84773501,81.43732687,97.10227691,97.60439211,1,0,0,0
150.2463257,152.5595725,111.9212395,109.5771781,97.41167176,81.86466178,97.10811649,97.55292084,1,0,0,0
150.0380837,152.7292629,111.8044762,109.6839284,96.94748689,82.31925207,97.05134655,97.55467501,1,0,0,0
149.8994577,152.6910084,111.6384558,109.6478296,96.81012833,82.47532956,97.03915726,97.54438239,1,0,0,0
149.8632379,152.6889754,111.6574503,109.6641827,96.75431647,82.54217545,97.09226263,97.52498211,1,0,0,0
149.820513,152.7534749,111.6826446,109.7415736,96.66467349,82.64256146,97.13566154,97.50091968,1,0,0,0
149.7243028,153.0931887,111.7525573,110.3018718,96.24403496,83.07270647,97.19240678,97.43316694,1,0,0,0
149.9798352,153.4481867,112.0710288,110.7658322,96.14235176,83.17872851,97.26544916,97.3727468,1,0,0,0
150.0179088,153.5467149,112.0671464,110.748607,96.05382003,83.26836356,97.27794134,97.35424644,1,0,0,0
150.0304922,153.6414396,112.0779844,110.8340877,95.95652199,83.37044063,97.28460705,97.33992659,1,0,0,0
150.1332308,153.6683431,112.0771024,110.8369901,95.98347594,83.34387535,97.29293203,97.33641063,1,0,0,0
150.3110528,153.7629341,112.1635636,110.9665481,96.10594155,83.23414779,97.29630027,97.33848478,1,0,0,0
150.5539871,153.8871394,112.3652908,111.0377256,96.38510469,82.96593726,97.30484477,97.3302404,1,0,0,0
150.5968512,153.8841191,112.3885039,111.0409874,96.44557443,82.9077434,97.28516677,97.34828632,1,0,0,0
150.5624065,153.8738178,112.4069804,111.051569,96.47695707,82.87933893,97.28176804,97.35453535,1,0,0,0
150.5963338,153.8810226,112.3373293,110.9885702,96.61984337,82.7276794,97.28067052,97.39396627,1,0,0,0
150.6078989,154.1081355,112.5026814,111.2762505,96.37017714,82.95515423,97.35391382,97.35224781,1,0,0,0
151.1681347,155.1533095,112.8869273,112.4958091,95.75945135,83.58086863,97.37960377,97.26343241,1,0,0,0
151.3358646,155.7433283,113.0264046,113.0955331,95.03839809,84.31143018,97.44910515,97.14853748,1,0,0,0
151.3681015,156.1273423,113.1290985,113.6704455,94.63010982,84.73734004,97.47054136,97.06833083,1,0,0,0
151.3545482,156.0098532,112.8090098,113.1018801,94.80294314,84.58295574,97.46556333,97.10631326,1,0,0,0
151.4675024,156.1586208,112.9920777,113.3267065,94.78121921,84.61751304,97.47053044,97.10359967,1,0,0,0
151.4947681,156.0704348,113.1173953,113.320324,94.89537563,84.50774349,97.4761156,97.12089841,1,0,0,0
151.5083893,155.8031133,113.0691457,112.961532,95.2161064,84.20217061,97.44293568,97.15652837,1,0,0,0
151.5240822,155.7843396,113.0528118,112.9700165,95.21012373,84.21398769,97.43648698,97.14593638,1,0,0,0
151.5443543,155.7476614,113.0485751,112.8770398,95.17297518,84.24092112,97.46641887,97.13165252,1,0,0,0
151.5610462,155.7065204,113.0248132,112.8403094,95.1801162,84.22648875,97.47345748,97.12397411,1,0,0,0
151.4273086,155.5757748,112.9698103,112.7379612,95.04582053,84.35191215,97.48820485,97.09460771,1,0,0,0
151.1566503,155.0252766,112.9790871,112.5581433,95.26676329,84.13356765,97.48292894,97.11791763,1,0,0,0
151.0099537,154.7163119,112.8895684,112.3865476,95.33226887,84.06044906,97.4387414,97.16431779,1,0,0,0
150.9078402,154.4463149,112.933349,112.4036159,95.44153996,83.95510223,97.40339817,97.21294913,1,0,0,0
150.7072755,153.8694691,112.6267157,111.6464664,95.81288911,83.58061946,97.35501635,97.30642818,1,0,0,0
150.7025491,153.5989948,112.6169949,111.3595131,96.08800358,83.29828724,97.34671437,97.37791784,1,0,0,0
151.0120824,153.7545277,112.7456228,111.4210802,96.15364151,83.23918749,97.34603984,97.39144169,1,0,0,0
151.1414464,153.8991544,112.748339,111.3520107,96.21345087,83.1896899,97.32951977,97.40799831,1,0,0,0
151.1334376,154.0975138,112.8528952,111.5410668,96.09455008,83.31010608,97.30954758,97.40660945,1,0,0,0
151.033707,154.1504463,112.6854177,111.529427,95.92260189,83.49114525,97.28926459,97.40077844,1,0,0,0
151.0471554,154.1966522,112.6737727,111.4586625,95.89892181,83.53901454,97.31055392,97.38025212,1,0,0,0
151.1214519,154.4923235,112.6573701,111.4317147,95.86400077,83.60121942,97.29163321,97.40903661,1,0,0,0
151.1698347,154.5111498,112.6117493,111.322739,95.84268881,83.65293086,97.26570969,97.44617283,1,0,0,0
151.2395029,154.6983448,112.604145,111.3058224,95.81366099,83.70563728,97.25158902,97.46666765,1,0,0,0
151.2598888,154.6457432,112.5252946,111.0756438,95.7764398,83.73728328,97.24904389,97.48623012,1,0,0,0
151.2230528,154.8516641,112.6829948,111.4837089,95.57552259,83.94690607,97.28500119,97.44482848,1,0,0,0
151.0739065,154.7655984,112.7301945,111.4915099,95.47518935,84.03711174,97.31752651,97.43673013,1,0,0,0
150.8695296,154.6407638,112.7805971,111.4973233,95.32448193,84.18098949,97.36233369,97.40901052,1,0,0,0
150.8374313,154.5705706,112.7791172,111.4559331,95.31117666,84.19961066,97.36962722,97.40819742,1,0,0,0
151.0496597,154.8000523,113.1618603,112.0388543,95.13487456,84.38337761,97.36594503,97.39707952,1,0,0,0
150.2074737,154.371603,112.8290218,111.481079,94.70360962,84.76622116,97.4272665,97.36476053,1,0,0,0
149.8481573,154.2450484,112.7206678,111.3253482,93.99184435,85.44783522,97.5823086,97.24923542,1,0,0,0
149.8459253,154.1306389,112.5786511,111.2437618,93.97486935,85.44907526,97.57677171,97.29057306,1,0,0,0
149.8941831,154.0343078,112.5646633,111.2923525,93.97496725,85.43985308,97.59059161,97.31048006,1,0,0,0
149.8814918,154.0133618,112.5883413,111.5315315,93.80481711,85.58332591,97.61224797,97.33209008,1,0,0,0
150.5311501,154.4790235,113.1302754,112.5878013,93.74808635,85.60191863,97.61750237,97.41971903,1,0,0,0
150.999049,154.3420242,113.2098175,112.709547,93.85777703,85.41875932,97.63281494,97.54607958,1,0,0,0
151.0741688,154.3380659,113.3322052,112.8800382,93.82065378,85.40435875,97.65805886,97.60591313,1,0,0,0
151.0832011,154.3716461,113.4399359,113.0259774,93.74745963,85.44399284,97.67370081,97.63253894,1,0,0,0
151.1954867,154.4603942,113.434667,113.1358778,93.76156037,85.4181719,97.66146336,97.67520408,1,0,0,0
151.3525799,154.7877546,113.5303648,113.3348838,93.79124646,85.40695746,97.62401753,97.71962944,1,0,0,0
151.4422638,155.1903331,113.6100922,113.8444774,93.41291579,85.79000179,97.62213526,97.69706977,1,0,0,0
151.3402794,155.7732678,113.7387607,114.7740907,92.67576628,86.53301165,97.59552254,97.63906281,1,0,0,0
151.2485993,156.1271907,113.9374983,115.4667383,92.2328926,87.0023971,97.55080191,97.61390276,1,0,0,0
151.3331541,156.2936652,114.0451545,115.6979034,92.20641041,87.06563895,97.51147102,97.60933403,1,0,0,0
151.2760134,156.3266921,114.0475771,115.6319695,92.09202413,87.20315734,97.55401892,97.54814605,1,0,0,0
151.1783302,156.3213851,114.0844937,115.5025419,92.0824889,87.22861612,97.64964597,97.49004738,1,0,0,0
151.1801042,156.5018788,113.9850195,115.3277724,91.92473407,87.40381884,97.73714781,97.42735762,1,0,0,0
151.1640214,156.4923803,113.874982,115.1680112,91.7404145,87.58914673,97.80605265,97.39038493,1,0,0,0
150.9512384,156.3124146,113.7761816,114.8939703,91.51524705,87.81713191,97.87579873,97.33419554,1,0,0,0
150.9160802,156.3686128,113.8409235,115.0191577,91.37394155,87.95899623,97.90299248,97.29580916,1,0,0,0
151.0594375,156.3532547,113.9636281,114.8978488,91.8363572,87.51916011,97.8490409,97.31837285,1,0,0,0
151.3036498,156.2698781,114.1186679,114.5689025,92.82121429,86.5666047,97.75689945,97.40133152,1,0,0,0
